,Down,ToGo,Success,Attempt,Team,DriveResult,DriveStart,DownGo,FieldPosition
3,2.0,3.0,0.0,1.0,BUF,Interception,26.0,"2,3",5.0
0,1.0,10.0,0.0,1.0,KC,Punt,-30.0,"1,10",80.0
1,2.0,8.0,0.0,1.0,KC,Punt,-30.0,"2,8",78.0
2,3.0,11.0,0.0,1.0,KC,Punt,-30.0,"3,11",81.0
3,4.0,11.0,0.0,1.0,KC,Punt,-30.0,"4,11",81.0
0,1.0,10.0,1.0,1.0,BUF,Field Goal,-6.0,"1,10",56.0
1,2.0,6.0,1.0,1.0,BUF,Field Goal,-6.0,"2,6",52.0
2,1.0,10.0,1.0,1.0,BUF,Field Goal,-6.0,"1,10",46.0
3,1.0,10.0,1.0,1.0,BUF,Field Goal,-6.0,"1,10",35.0
4,2.0,5.0,1.0,1.0,BUF,Field Goal,-6.0,"2,5",30.0
5,1.0,10.0,1.0,1.0,BUF,Field Goal,-6.0,"1,10",22.0
6,2.0,9.0,1.0,1.0,BUF,Field Goal,-6.0,"2,9",21.0
7,1.0,10.0,0.0,1.0,BUF,Field Goal,-6.0,"1,10",12.0
8,2.0,8.0,0.0,1.0,BUF,Field Goal,-6.0,"2,8",10.0
9,3.0,4.0,0.0,1.0,BUF,Field Goal,-6.0,"3,4",6.0
10,4.0,4.0,0.0,1.0,BUF,Field Goal,-6.0,"4,4",6.0
1,1.0,10.0,1.0,1.0,KC,Touchdown,-26.0,"1,10",76.0
1,1.0,10.0,0.0,1.0,BUF,Punt,-30.0,"1,10",80.0
2,2.0,7.0,0.0,1.0,BUF,Punt,-30.0,"2,7",77.0
3,3.0,5.0,0.0,1.0,BUF,Punt,-30.0,"3,5",75.0
5,3.0,15.0,0.0,1.0,BUF,Punt,-30.0,"3,15",85.0
6,4.0,10.0,0.0,1.0,BUF,Punt,-30.0,"4,10",80.0
0,1.0,10.0,1.0,1.0,KC,Punt,-43.0,"1,10",93.0
1,1.0,13.0,0.0,1.0,KC,Punt,-43.0,"1,13",96.0
2,2.0,11.0,0.0,1.0,KC,Punt,-43.0,"2,11",94.0
3,3.0,13.0,0.0,1.0,KC,Punt,-43.0,"3,13",96.0
4,4.0,8.0,0.0,1.0,KC,Punt,-43.0,"4,8",91.0
0,1.0,10.0,0.0,1.0,BUF,Missed FG,13.0,"1,10",37.0
1,2.0,6.0,0.0,1.0,BUF,Missed FG,13.0,"2,6",33.0
2,3.0,6.0,0.0,1.0,BUF,Missed FG,13.0,"3,6",33.0
3,4.0,6.0,0.0,1.0,BUF,Missed FG,13.0,"4,6",33.0
0,1.0,10.0,0.0,1.0,KC,Interception,-9.0,"1,10",59.0
1,2.0,10.0,0.0,1.0,KC,Interception,-9.0,"2,10",59.0
2,3.0,3.0,0.0,1.0,KC,Interception,-9.0,"3,3",52.0
0,1.0,10.0,1.0,1.0,BUF,Field Goal,15.0,"1,10",35.0
1,2.0,4.0,1.0,1.0,BUF,Field Goal,15.0,"2,4",29.0
2,3.0,1.0,1.0,1.0,BUF,Field Goal,15.0,"3,1",26.0
3,1.0,10.0,0.0,1.0,BUF,Field Goal,15.0,"1,10",24.0
4,2.0,6.0,0.0,1.0,BUF,Field Goal,15.0,"2,6",20.0
5,3.0,12.0,0.0,1.0,BUF,Field Goal,15.0,"3,12",26.0
6,4.0,4.0,0.0,1.0,BUF,Field Goal,15.0,"4,4",18.0
1,1.0,10.0,1.0,1.0,KC,Interception,-30.0,"1,10",80.0
2,2.0,6.0,1.0,1.0,KC,Interception,-30.0,"2,6",76.0
3,2.0,16.0,1.0,1.0,KC,Interception,-30.0,"2,16",86.0
4,3.0,16.0,1.0,1.0,KC,Interception,-30.0,"3,16",86.0
5,1.0,10.0,1.0,1.0,KC,Interception,-30.0,"1,10",64.0
6,2.0,10.0,1.0,1.0,KC,Interception,-30.0,"2,10",64.0
7,3.0,8.0,1.0,1.0,KC,Interception,-30.0,"3,8",62.0
8,1.0,10.0,1.0,1.0,KC,Interception,-30.0,"1,10",46.0
9,2.0,8.0,1.0,1.0,KC,Interception,-30.0,"2,8",44.0
10,2.0,4.0,1.0,1.0,KC,Interception,-30.0,"2,4",40.0
11,3.0,5.0,1.0,1.0,KC,Interception,-30.0,"3,5",41.0
12,1.0,10.0,0.0,1.0,KC,Interception,-30.0,"1,10",21.0
13,2.0,14.0,0.0,1.0,KC,Interception,-30.0,"2,14",25.0
14,3.0,10.0,0.0,1.0,KC,Interception,-30.0,"3,10",21.0
16,4.0,10.0,0.0,1.0,KC,Interception,-30.0,"4,10",21.0
0,1.0,10.0,0.0,1.0,BUF,Punt,-27.0,"1,10",77.0
2,2.0,5.0,0.0,1.0,BUF,Punt,-27.0,"2,5",72.0
4,3.0,5.0,0.0,1.0,BUF,Punt,-27.0,"3,5",72.0
6,4.0,1.0,0.0,1.0,BUF,Punt,-27.0,"4,1",68.0
1,1.0,10.0,1.0,1.0,CIN,Punt,-35.0,"1,10",85.0
2,1.0,15.0,1.0,1.0,CIN,Punt,-35.0,"1,15",90.0
3,2.0,15.0,1.0,1.0,CIN,Punt,-35.0,"2,15",90.0
4,3.0,13.0,1.0,1.0,CIN,Punt,-35.0,"3,13",88.0
5,1.0,10.0,1.0,1.0,CIN,Punt,-35.0,"1,10",75.0
6,1.0,10.0,0.0,1.0,CIN,Punt,-35.0,"1,10",63.0
7,2.0,10.0,0.0,1.0,CIN,Punt,-35.0,"2,10",63.0
8,3.0,10.0,0.0,1.0,CIN,Punt,-35.0,"3,10",63.0
9,3.0,15.0,0.0,1.0,CIN,Punt,-35.0,"3,15",68.0
10,4.0,27.0,0.0,1.0,CIN,Punt,-35.0,"4,27",80.0
0,1.0,10.0,0.0,1.0,MIN,Punt,-20.0,"1,10",70.0
1,2.0,6.0,0.0,1.0,MIN,Punt,-20.0,"2,6",66.0
2,3.0,6.0,0.0,1.0,MIN,Punt,-20.0,"3,6",66.0
3,4.0,6.0,0.0,1.0,MIN,Punt,-20.0,"4,6",66.0
0,1.0,10.0,0.0,1.0,CIN,Punt,-20.0,"1,10",70.0
1,2.0,10.0,0.0,1.0,CIN,Punt,-20.0,"2,10",70.0
2,3.0,9.0,0.0,1.0,CIN,Punt,-20.0,"3,9",69.0
3,3.0,14.0,0.0,1.0,CIN,Punt,-20.0,"3,14",74.0
4,4.0,14.0,0.0,1.0,CIN,Punt,-20.0,"4,14",74.0
0,1.0,10.0,1.0,1.0,MIN,Interception,-17.0,"1,10",67.0
1,2.0,7.0,1.0,1.0,MIN,Interception,-17.0,"2,7",64.0
2,3.0,5.0,1.0,1.0,MIN,Interception,-17.0,"3,5",62.0
3,1.0,10.0,1.0,1.0,MIN,Interception,-17.0,"1,10",57.0
4,2.0,10.0,1.0,1.0,MIN,Interception,-17.0,"2,10",57.0
5,1.0,10.0,0.0,1.0,MIN,Interception,-17.0,"1,10",41.0
6,2.0,7.0,0.0,1.0,MIN,Interception,-17.0,"2,7",38.0
7,3.0,10.0,0.0,1.0,MIN,Interception,-17.0,"3,10",41.0
8,3.0,5.0,0.0,1.0,MIN,Interception,-17.0,"3,5",36.0
0,1.0,10.0,0.0,1.0,CIN,Punt,-19.0,"1,10",69.0
1,2.0,10.0,0.0,1.0,CIN,Punt,-19.0,"2,10",69.0
2,3.0,10.0,0.0,1.0,CIN,Punt,-19.0,"3,10",69.0
3,4.0,10.0,0.0,1.0,CIN,Punt,-19.0,"4,10",69.0
0,1.0,10.0,1.0,1.0,MIN,Field Goal,-12.0,"1,10",62.0
1,2.0,4.0,1.0,1.0,MIN,Field Goal,-12.0,"2,4",56.0
2,3.0,1.0,1.0,1.0,MIN,Field Goal,-12.0,"3,1",53.0
3,1.0,10.0,1.0,1.0,MIN,Field Goal,-12.0,"1,10",38.0
4,2.0,11.0,1.0,1.0,MIN,Field Goal,-12.0,"2,11",39.0
5,1.0,10.0,0.0,1.0,MIN,Field Goal,-12.0,"1,10",21.0
6,2.0,11.0,0.0,1.0,MIN,Field Goal,-12.0,"2,11",22.0
8,3.0,7.0,0.0,1.0,MIN,Field Goal,-12.0,"3,7",18.0
9,4.0,12.0,0.0,1.0,MIN,Field Goal,-12.0,"4,12",23.0
1,1.0,10.0,1.0,1.0,CIN,Punt,-28.0,"1,10",78.0
2,2.0,7.0,1.0,1.0,CIN,Punt,-28.0,"2,7",75.0
3,3.0,1.0,1.0,1.0,CIN,Punt,-28.0,"3,1",69.0
4,1.0,10.0,0.0,1.0,CIN,Punt,-28.0,"1,10",63.0
5,2.0,9.0,0.0,1.0,CIN,Punt,-28.0,"2,9",62.0
6,3.0,9.0,0.0,1.0,CIN,Punt,-28.0,"3,9",62.0
7,4.0,9.0,0.0,1.0,CIN,Punt,-28.0,"4,9",62.0
0,1.0,10.0,1.0,1.0,MIN,Touchdown,7.0,"1,10",43.0
1,2.0,7.0,1.0,1.0,MIN,Touchdown,7.0,"2,7",40.0
2,1.0,10.0,1.0,1.0,MIN,Touchdown,7.0,"1,10",29.0
3,1.0,15.0,1.0,1.0,MIN,Touchdown,7.0,"1,15",34.0
4,2.0,15.0,1.0,1.0,MIN,Touchdown,7.0,"2,15",34.0
5,2.0,20.0,1.0,1.0,MIN,Touchdown,7.0,"2,20",39.0
6,1.0,10.0,1.0,1.0,MIN,Touchdown,7.0,"1,10",11.0
7,2.0,8.0,1.0,1.0,MIN,Touchdown,7.0,"2,8",9.0
8,3.0,8.0,1.0,1.0,MIN,Touchdown,7.0,"3,8",9.0
1,1.0,10.0,1.0,1.0,CIN,Touchdown,-32.0,"1,10",82.0
2,1.0,10.0,1.0,1.0,CIN,Touchdown,-32.0,"1,10",70.0
3,2.0,10.0,1.0,1.0,CIN,Touchdown,-32.0,"2,10",70.0
4,3.0,3.0,1.0,1.0,CIN,Touchdown,-32.0,"3,3",63.0
5,1.0,10.0,1.0,1.0,CIN,Touchdown,-32.0,"1,10",56.0
6,1.0,10.0,1.0,1.0,CIN,Touchdown,-32.0,"1,10",39.0
7,1.0,10.0,1.0,1.0,CIN,Touchdown,-32.0,"1,10",27.0
8,2.0,3.0,1.0,1.0,CIN,Touchdown,-32.0,"2,3",20.0
9,3.0,3.0,1.0,1.0,CIN,Touchdown,-32.0,"3,3",20.0
10,1.0,10.0,1.0,1.0,CIN,Touchdown,-32.0,"1,10",15.0
1,1.0,10.0,1.0,1.0,MIN,Field Goal,-26.0,"1,10",76.0
2,2.0,4.0,1.0,1.0,MIN,Field Goal,-26.0,"2,4",70.0
3,1.0,10.0,1.0,1.0,MIN,Field Goal,-26.0,"1,10",59.0
4,2.0,10.0,1.0,1.0,MIN,Field Goal,-26.0,"2,10",59.0
5,3.0,2.0,1.0,1.0,MIN,Field Goal,-26.0,"3,2",51.0
7,1.0,10.0,1.0,1.0,MIN,Field Goal,-26.0,"1,10",47.0
8,2.0,9.0,1.0,1.0,MIN,Field Goal,-26.0,"2,9",46.0
9,1.0,10.0,1.0,1.0,MIN,Field Goal,-26.0,"1,10",33.0
10,2.0,10.0,1.0,1.0,MIN,Field Goal,-26.0,"2,10",33.0
11,3.0,2.0,1.0,1.0,MIN,Field Goal,-26.0,"3,2",25.0
13,1.0,10.0,0.0,1.0,MIN,Field Goal,-26.0,"1,10",12.0
14,2.0,10.0,0.0,1.0,MIN,Field Goal,-26.0,"2,10",12.0
15,3.0,10.0,0.0,1.0,MIN,Field Goal,-26.0,"3,10",12.0
17,4.0,3.0,0.0,1.0,MIN,Field Goal,-26.0,"4,3",5.0
1,1.0,10.0,0.0,1.0,CIN,Fumble,-24.0,"1,10",74.0
2,2.0,1.0,0.0,1.0,CIN,Fumble,-24.0,"2,1",65.0
0,1.0,10.0,0.0,1.0,MIN,Field Goal,24.0,"1,10",26.0
1,1.0,10.0,1.0,1.0,MIN,Touchdown,-10.0,"1,10",60.0
2,2.0,7.0,1.0,1.0,MIN,Touchdown,-10.0,"2,7",57.0
3,3.0,5.0,1.0,1.0,MIN,Touchdown,-10.0,"3,5",55.0
4,1.0,10.0,1.0,1.0,MIN,Touchdown,-10.0,"1,10",49.0
5,2.0,5.0,1.0,1.0,MIN,Touchdown,-10.0,"2,5",44.0
6,2.0,10.0,1.0,1.0,MIN,Touchdown,-10.0,"2,10",49.0
7,3.0,17.0,1.0,1.0,MIN,Touchdown,-10.0,"3,17",56.0
8,3.0,12.0,1.0,1.0,MIN,Touchdown,-10.0,"3,12",51.0
9,1.0,10.0,1.0,1.0,MIN,Touchdown,-10.0,"1,10",25.0
10,1.0,8.0,1.0,1.0,MIN,Touchdown,-10.0,"1,8",8.0
11,2.0,3.0,1.0,1.0,MIN,Touchdown,-10.0,"2,3",3.0
12,3.0,1.0,1.0,1.0,MIN,Touchdown,-10.0,"3,1",1.0
1,1.0,10.0,1.0,1.0,CIN,Punt,-31.0,"1,10",81.0
2,2.0,4.0,1.0,1.0,CIN,Punt,-31.0,"2,4",75.0
3,3.0,1.0,1.0,1.0,CIN,Punt,-31.0,"3,1",72.0
4,1.0,10.0,0.0,1.0,CIN,Punt,-31.0,"1,10",70.0
5,2.0,6.0,0.0,1.0,CIN,Punt,-31.0,"2,6",66.0
7,3.0,1.0,0.0,1.0,CIN,Punt,-31.0,"3,1",61.0
8,4.0,2.0,0.0,1.0,CIN,Punt,-31.0,"4,2",62.0
0,1.0,10.0,0.0,1.0,MIN,Punt,-13.0,"1,10",63.0
1,2.0,10.0,0.0,1.0,MIN,Punt,-13.0,"2,10",63.0
2,3.0,10.0,0.0,1.0,MIN,Punt,-13.0,"3,10",63.0
3,4.0,10.0,0.0,1.0,MIN,Punt,-13.0,"4,10",63.0
0,1.0,10.0,1.0,1.0,CIN,Field Goal,-29.0,"1,10",79.0
1,2.0,11.0,1.0,1.0,CIN,Field Goal,-29.0,"2,11",80.0
2,3.0,4.0,1.0,1.0,CIN,Field Goal,-29.0,"3,4",73.0
3,1.0,10.0,1.0,1.0,CIN,Field Goal,-29.0,"1,10",66.0
4,2.0,6.0,1.0,1.0,CIN,Field Goal,-29.0,"2,6",62.0
5,1.0,10.0,1.0,1.0,CIN,Field Goal,-29.0,"1,10",20.0
7,2.0,7.0,1.0,1.0,CIN,Field Goal,-29.0,"2,7",17.0
8,3.0,7.0,1.0,1.0,CIN,Field Goal,-29.0,"3,7",17.0
9,1.0,8.0,0.0,1.0,CIN,Field Goal,-29.0,"1,8",8.0
10,2.0,9.0,0.0,1.0,CIN,Field Goal,-29.0,"2,9",9.0
11,3.0,4.0,0.0,1.0,CIN,Field Goal,-29.0,"3,4",4.0
12,4.0,4.0,0.0,1.0,CIN,Field Goal,-29.0,"4,4",4.0
1,1.0,10.0,0.0,1.0,MIN,Punt,-21.0,"1,10",71.0
2,2.0,10.0,0.0,1.0,MIN,Punt,-21.0,"2,10",71.0
3,3.0,5.0,0.0,1.0,MIN,Punt,-21.0,"3,5",66.0
4,4.0,5.0,0.0,1.0,MIN,Punt,-21.0,"4,5",66.0
0,1.0,10.0,0.0,1.0,CIN,Punt,-29.0,"1,10",79.0
1,2.0,8.0,0.0,1.0,CIN,Punt,-29.0,"2,8",77.0
2,2.0,18.0,0.0,1.0,CIN,Punt,-29.0,"2,18",87.0
3,3.0,18.0,0.0,1.0,CIN,Punt,-29.0,"3,18",87.0
4,4.0,8.0,0.0,1.0,CIN,Punt,-29.0,"4,8",77.0
5,4.0,3.0,0.0,1.0,CIN,Punt,-29.0,"4,3",72.0
0,1.0,10.0,1.0,1.0,MIN,Touchdown,-17.0,"1,10",67.0
1,2.0,4.0,1.0,1.0,MIN,Touchdown,-17.0,"2,4",61.0
2,1.0,10.0,1.0,1.0,MIN,Touchdown,-17.0,"1,10",54.0
3,2.0,8.0,1.0,1.0,MIN,Touchdown,-17.0,"2,8",52.0
4,1.0,10.0,1.0,1.0,MIN,Touchdown,-17.0,"1,10",33.0
5,2.0,1.0,1.0,1.0,MIN,Touchdown,-17.0,"2,1",24.0
6,1.0,10.0,1.0,1.0,MIN,Touchdown,-17.0,"1,10",16.0
7,2.0,8.0,1.0,1.0,MIN,Touchdown,-17.0,"2,8",14.0
9,3.0,5.0,1.0,1.0,MIN,Touchdown,-17.0,"3,5",11.0
10,1.0,4.0,1.0,1.0,MIN,Touchdown,-17.0,"1,4",4.0
11,2.0,3.0,1.0,1.0,MIN,Touchdown,-17.0,"2,3",3.0
1,1.0,10.0,1.0,1.0,CIN,Punt,-20.0,"1,10",70.0
2,1.0,15.0,0.0,1.0,CIN,Punt,-20.0,"1,15",75.0
3,2.0,15.0,0.0,1.0,CIN,Punt,-20.0,"2,15",75.0
4,3.0,15.0,0.0,1.0,CIN,Punt,-20.0,"3,15",75.0
5,4.0,6.0,0.0,1.0,CIN,Punt,-20.0,"4,6",66.0
1,1.0,10.0,0.0,1.0,CAR,Punt,-18.0,"1,10",68.0
2,2.0,10.0,0.0,1.0,CAR,Punt,-18.0,"2,10",68.0
3,3.0,10.0,0.0,1.0,CAR,Punt,-18.0,"3,10",68.0
4,4.0,10.0,0.0,1.0,CAR,Punt,-18.0,"4,10",68.0
0,1.0,10.0,1.0,1.0,NE,Downs,-14.0,"1,10",64.0
1,1.0,10.0,0.0,1.0,NE,Downs,-14.0,"1,10",49.0
2,2.0,11.0,0.0,1.0,NE,Downs,-14.0,"2,11",50.0
3,3.0,6.0,0.0,1.0,NE,Downs,-14.0,"3,6",45.0
4,4.0,1.0,0.0,1.0,NE,Downs,-14.0,"4,1",40.0
0,1.0,10.0,0.0,1.0,CAR,Punt,-9.0,"1,10",59.0
1,2.0,10.0,0.0,1.0,CAR,Punt,-9.0,"2,10",59.0
2,3.0,6.0,0.0,1.0,CAR,Punt,-9.0,"3,6",55.0
3,4.0,6.0,0.0,1.0,CAR,Punt,-9.0,"4,6",55.0
0,1.0,10.0,1.0,1.0,NE,Punt,-29.0,"1,10",79.0
1,2.0,1.0,1.0,1.0,NE,Punt,-29.0,"2,1",70.0
2,1.0,10.0,1.0,1.0,NE,Punt,-29.0,"1,10",64.0
3,1.0,10.0,0.0,1.0,NE,Punt,-29.0,"1,10",47.0
4,2.0,7.0,0.0,1.0,NE,Punt,-29.0,"2,7",44.0
5,3.0,3.0,0.0,1.0,NE,Punt,-29.0,"3,3",40.0
6,4.0,3.0,0.0,1.0,NE,Punt,-29.0,"4,3",40.0
0,1.0,10.0,1.0,1.0,CAR,Punt,-30.0,"1,10",80.0
1,1.0,10.0,0.0,1.0,CAR,Punt,-30.0,"1,10",67.0
2,2.0,12.0,0.0,1.0,CAR,Punt,-30.0,"2,12",69.0
3,3.0,12.0,0.0,1.0,CAR,Punt,-30.0,"3,12",69.0
4,4.0,4.0,0.0,1.0,CAR,Punt,-30.0,"4,4",61.0
0,1.0,10.0,1.0,1.0,NE,Interception,-28.0,"1,10",78.0
1,2.0,3.0,1.0,1.0,NE,Interception,-28.0,"2,3",71.0
2,1.0,10.0,0.0,1.0,NE,Interception,-28.0,"1,10",64.0
3,2.0,10.0,0.0,1.0,NE,Interception,-28.0,"2,10",64.0
0,1.0,10.0,1.0,1.0,CAR,Touchdown,2.0,"1,10",48.0
1,2.0,3.0,1.0,1.0,CAR,Touchdown,2.0,"2,3",41.0
1,1.0,10.0,1.0,1.0,NE,Fumble,-24.0,"1,10",74.0
2,2.0,3.0,1.0,1.0,NE,Fumble,-24.0,"2,3",67.0
3,1.0,10.0,1.0,1.0,NE,Fumble,-24.0,"1,10",50.0
4,2.0,10.0,1.0,1.0,NE,Fumble,-24.0,"2,10",50.0
5,3.0,6.0,1.0,1.0,NE,Fumble,-24.0,"3,6",46.0
7,1.0,10.0,0.0,1.0,NE,Fumble,-24.0,"1,10",37.0
0,1.0,10.0,0.0,1.0,CAR,Punt,-29.0,"1,10",79.0
1,2.0,10.0,0.0,1.0,CAR,Punt,-29.0,"2,10",79.0
2,2.0,20.0,0.0,1.0,CAR,Punt,-29.0,"2,20",89.0
3,3.0,12.0,0.0,1.0,CAR,Punt,-29.0,"3,12",81.0
4,3.0,17.0,0.0,1.0,CAR,Punt,-29.0,"3,17",86.0
5,4.0,11.0,0.0,1.0,CAR,Punt,-29.0,"4,11",80.0
0,1.0,10.0,0.0,1.0,NE,Punt,9.0,"1,10",41.0
1,2.0,13.0,0.0,1.0,NE,Punt,9.0,"2,13",44.0
2,3.0,13.0,0.0,1.0,NE,Punt,9.0,"3,13",44.0
3,4.0,10.0,0.0,1.0,NE,Punt,9.0,"4,10",41.0
0,1.0,10.0,1.0,1.0,CAR,Punt,-43.0,"1,10",93.0
1,2.0,8.0,1.0,1.0,CAR,Punt,-43.0,"2,8",91.0
2,3.0,1.0,1.0,1.0,CAR,Punt,-43.0,"3,1",84.0
3,1.0,10.0,0.0,1.0,CAR,Punt,-43.0,"1,10",82.0
4,2.0,10.0,0.0,1.0,CAR,Punt,-43.0,"2,10",82.0
5,3.0,8.0,0.0,1.0,CAR,Punt,-43.0,"3,8",80.0
6,4.0,8.0,0.0,1.0,CAR,Punt,-43.0,"4,8",80.0
0,1.0,10.0,0.0,1.0,NE,Punt,-7.0,"1,10",57.0
1,2.0,10.0,0.0,1.0,NE,Punt,-7.0,"2,10",57.0
2,3.0,4.0,0.0,1.0,NE,Punt,-7.0,"3,4",51.0
3,4.0,4.0,0.0,1.0,NE,Punt,-7.0,"4,4",51.0
0,1.0,10.0,1.0,1.0,CAR,Missed FG,-30.0,"1,10",80.0
1,1.0,10.0,1.0,1.0,CAR,Missed FG,-30.0,"1,10",69.0
2,2.0,5.0,1.0,1.0,CAR,Missed FG,-30.0,"2,5",64.0
3,3.0,1.0,1.0,1.0,CAR,Missed FG,-30.0,"3,1",60.0
4,1.0,10.0,1.0,1.0,CAR,Missed FG,-30.0,"1,10",58.0
5,2.0,8.0,1.0,1.0,CAR,Missed FG,-30.0,"2,8",56.0
7,1.0,10.0,0.0,1.0,CAR,Missed FG,-30.0,"1,10",42.0
8,2.0,10.0,0.0,1.0,CAR,Missed FG,-30.0,"2,10",42.0
9,3.0,3.0,0.0,1.0,CAR,Missed FG,-30.0,"3,3",35.0
10,4.0,3.0,0.0,1.0,CAR,Missed FG,-30.0,"4,3",35.0
0,1.0,10.0,1.0,1.0,NE,Touchdown,-7.0,"1,10",57.0
1,2.0,4.0,1.0,1.0,NE,Touchdown,-7.0,"2,4",51.0
2,1.0,10.0,1.0,1.0,NE,Touchdown,-7.0,"1,10",21.0
3,2.0,7.0,1.0,1.0,NE,Touchdown,-7.0,"2,7",18.0
5,1.0,10.0,1.0,1.0,NE,Touchdown,-7.0,"1,10",11.0
6,2.0,4.0,1.0,1.0,NE,Touchdown,-7.0,"2,4",5.0
7,1.0,3.0,1.0,1.0,NE,Touchdown,-7.0,"1,3",3.0
1,1.0,10.0,1.0,1.0,CAR,End of Half,-19.0,"1,10",69.0
2,2.0,7.0,1.0,1.0,CAR,End of Half,-19.0,"2,7",66.0
3,1.0,10.0,0.0,1.0,CAR,End of Half,-19.0,"1,10",58.0
5,2.0,10.0,0.0,1.0,CAR,End of Half,-19.0,"2,10",58.0
7,3.0,8.0,0.0,1.0,CAR,End of Half,-19.0,"3,8",56.0
1,1.0,10.0,1.0,1.0,NE,Fumble,-39.0,"1,10",89.0
2,2.0,6.0,1.0,1.0,NE,Fumble,-39.0,"2,6",85.0
3,1.0,10.0,1.0,1.0,NE,Fumble,-39.0,"1,10",74.0
4,2.0,10.0,1.0,1.0,NE,Fumble,-39.0,"2,10",74.0
5,1.0,10.0,1.0,1.0,NE,Fumble,-39.0,"1,10",62.0
6,1.0,10.0,1.0,1.0,NE,Fumble,-39.0,"1,10",43.0
7,1.0,10.0,0.0,1.0,NE,Fumble,-39.0,"1,10",25.0
0,1.0,10.0,1.0,1.0,CAR,Punt,-36.0,"1,10",86.0
1,1.0,10.0,1.0,1.0,CAR,Punt,-36.0,"1,10",60.0
2,1.0,10.0,0.0,1.0,CAR,Punt,-36.0,"1,10",48.0
3,2.0,7.0,0.0,1.0,CAR,Punt,-36.0,"2,7",45.0
4,3.0,7.0,0.0,1.0,CAR,Punt,-36.0,"3,7",45.0
5,3.0,12.0,0.0,1.0,CAR,Punt,-36.0,"3,12",50.0
6,3.0,17.0,0.0,1.0,CAR,Punt,-36.0,"3,17",55.0
7,4.0,4.0,0.0,1.0,CAR,Punt,-36.0,"4,4",42.0
0,1.0,10.0,1.0,1.0,NE,Touchdown,-46.0,"1,10",96.0
1,2.0,8.0,1.0,1.0,NE,Touchdown,-46.0,"2,8",94.0
2,3.0,2.0,1.0,1.0,NE,Touchdown,-46.0,"3,2",88.0
3,1.0,10.0,1.0,1.0,NE,Touchdown,-46.0,"1,10",75.0
4,2.0,6.0,1.0,1.0,NE,Touchdown,-46.0,"2,6",71.0
5,1.0,10.0,1.0,1.0,NE,Touchdown,-46.0,"1,10",65.0
6,1.0,10.0,1.0,1.0,NE,Touchdown,-46.0,"1,10",52.0
7,2.0,5.0,1.0,1.0,NE,Touchdown,-46.0,"2,5",47.0
8,1.0,10.0,1.0,1.0,NE,Touchdown,-46.0,"1,10",40.0
9,2.0,1.0,1.0,1.0,NE,Touchdown,-46.0,"2,1",31.0
10,1.0,8.0,1.0,1.0,NE,Touchdown,-46.0,"1,8",8.0
11,2.0,6.0,1.0,1.0,NE,Touchdown,-46.0,"2,6",6.0
12,3.0,5.0,1.0,1.0,NE,Touchdown,-46.0,"3,5",5.0
1,1.0,10.0,1.0,1.0,CAR,Field Goal,-25.0,"1,10",75.0
2,1.0,10.0,1.0,1.0,CAR,Field Goal,-25.0,"1,10",53.0
4,2.0,6.0,1.0,1.0,CAR,Field Goal,-25.0,"2,6",49.0
5,1.0,10.0,1.0,1.0,CAR,Field Goal,-25.0,"1,10",43.0
6,2.0,8.0,1.0,1.0,CAR,Field Goal,-25.0,"2,8",41.0
7,1.0,10.0,0.0,1.0,CAR,Field Goal,-25.0,"1,10",20.0
8,2.0,9.0,0.0,1.0,CAR,Field Goal,-25.0,"2,9",19.0
9,3.0,8.0,0.0,1.0,CAR,Field Goal,-25.0,"3,8",18.0
10,4.0,8.0,0.0,1.0,CAR,Field Goal,-25.0,"4,8",18.0
1,1.0,10.0,1.0,1.0,NE,Field Goal,-26.0,"1,10",76.0
2,2.0,9.0,1.0,1.0,NE,Field Goal,-26.0,"2,9",75.0
3,1.0,10.0,1.0,1.0,NE,Field Goal,-26.0,"1,10",62.0
4,2.0,7.0,1.0,1.0,NE,Field Goal,-26.0,"2,7",59.0
5,1.0,10.0,1.0,1.0,NE,Field Goal,-26.0,"1,10",45.0
6,2.0,1.0,1.0,1.0,NE,Field Goal,-26.0,"2,1",36.0
7,1.0,10.0,0.0,1.0,NE,Field Goal,-26.0,"1,10",29.0
9,2.0,11.0,0.0,1.0,NE,Field Goal,-26.0,"2,11",30.0
10,3.0,11.0,0.0,1.0,NE,Field Goal,-26.0,"3,11",30.0
11,4.0,11.0,0.0,1.0,NE,Field Goal,-26.0,"4,11",30.0
1,1.0,10.0,0.0,1.0,CAR,Punt,-28.0,"1,10",78.0
2,2.0,10.0,0.0,1.0,CAR,Punt,-28.0,"2,10",78.0
3,3.0,12.0,0.0,1.0,CAR,Punt,-28.0,"3,12",80.0
4,4.0,20.0,0.0,1.0,CAR,Punt,-28.0,"4,20",88.0
0,1.0,10.0,1.0,1.0,NE,Field Goal,8.0,"1,10",42.0
1,2.0,10.0,1.0,1.0,NE,Field Goal,8.0,"2,10",42.0
2,3.0,8.0,1.0,1.0,NE,Field Goal,8.0,"3,8",40.0
3,3.0,13.0,1.0,1.0,NE,Field Goal,8.0,"3,13",45.0
4,4.0,13.0,1.0,1.0,NE,Field Goal,8.0,"4,13",45.0
5,1.0,10.0,0.0,1.0,NE,Field Goal,8.0,"1,10",30.0
7,2.0,11.0,0.0,1.0,NE,Field Goal,8.0,"2,11",31.0
