,Down,ToGo,Success,Attempt,Team,DriveResult,DriveStart,DownGo,FieldPosition,GameKey,Opponent,DriveNum
5,2.0,6.0,1.0,1.0,ARI,Field Goal,-38.0,"2,6",36.0,55003.0,STL,3.0
6,1.0,10.0,0.0,1.0,ARI,Field Goal,-38.0,"1,10",22.0,55003.0,STL,3.0
7,2.0,11.0,0.0,1.0,ARI,Field Goal,-38.0,"2,11",23.0,55003.0,STL,3.0
8,3.0,11.0,0.0,1.0,ARI,Field Goal,-38.0,"3,11",23.0,55003.0,STL,3.0
9,4.0,11.0,0.0,1.0,ARI,Field Goal,-38.0,"4,11",23.0,55003.0,STL,3.0
1,1.0,10.0,1.0,1.0,STL,Field Goal,-19.0,"1,10",69.0,55003.0,ARI,4.0
2,1.0,10.0,1.0,1.0,STL,Field Goal,-19.0,"1,10",47.0,55003.0,ARI,4.0
3,2.0,7.0,1.0,1.0,STL,Field Goal,-19.0,"2,7",44.0,55003.0,ARI,4.0
5,1.0,10.0,1.0,1.0,STL,Field Goal,-19.0,"1,10",29.0,55003.0,ARI,4.0
6,2.0,6.0,1.0,1.0,STL,Field Goal,-19.0,"2,6",25.0,55003.0,ARI,4.0
7,3.0,2.0,1.0,1.0,STL,Field Goal,-19.0,"3,2",21.0,55003.0,ARI,4.0
8,4.0,2.0,1.0,1.0,STL,Field Goal,-19.0,"4,2",21.0,55003.0,ARI,4.0
9,1.0,10.0,0.0,1.0,STL,Field Goal,-19.0,"1,10",17.0,55003.0,ARI,4.0
10,2.0,8.0,0.0,1.0,STL,Field Goal,-19.0,"2,8",15.0,55003.0,ARI,4.0
11,3.0,3.0,0.0,1.0,STL,Field Goal,-19.0,"3,3",10.0,55003.0,ARI,4.0
13,4.0,3.0,0.0,1.0,STL,Field Goal,-19.0,"4,3",10.0,55003.0,ARI,4.0
1,1.0,10.0,1.0,1.0,ARI,Punt,-35.0,"1,10",85.0,55003.0,STL,5.0
3,1.0,10.0,0.0,1.0,ARI,Punt,-35.0,"1,10",69.0,55003.0,STL,5.0
4,2.0,6.0,0.0,1.0,ARI,Punt,-35.0,"2,6",65.0,55003.0,STL,5.0
5,3.0,6.0,0.0,1.0,ARI,Punt,-35.0,"3,6",65.0,55003.0,STL,5.0
6,4.0,6.0,0.0,1.0,ARI,Punt,-35.0,"4,6",65.0,55003.0,STL,5.0
0,1.0,10.0,1.0,1.0,STL,Field Goal,1.0,"1,10",49.0,55003.0,ARI,6.0
1,2.0,2.0,1.0,1.0,STL,Field Goal,1.0,"2,2",41.0,55003.0,ARI,6.0
2,3.0,1.0,1.0,1.0,STL,Field Goal,1.0,"3,1",40.0,55003.0,ARI,6.0
3,1.0,10.0,0.0,1.0,STL,Field Goal,1.0,"1,10",38.0,55003.0,ARI,6.0
4,2.0,10.0,0.0,1.0,STL,Field Goal,1.0,"2,10",38.0,55003.0,ARI,6.0
5,3.0,8.0,0.0,1.0,STL,Field Goal,1.0,"3,8",36.0,55003.0,ARI,6.0
6,4.0,6.0,0.0,1.0,STL,Field Goal,1.0,"4,6",34.0,55003.0,ARI,6.0
2,1.0,10.0,1.0,1.0,ARI,Punt,-21.0,"1,10",71.0,55003.0,STL,7.0
3,1.0,10.0,0.0,1.0,ARI,Punt,-21.0,"1,10",45.0,55003.0,STL,7.0
4,2.0,10.0,0.0,1.0,ARI,Punt,-21.0,"2,10",45.0,55003.0,STL,7.0
5,3.0,17.0,0.0,1.0,ARI,Punt,-21.0,"3,17",52.0,55003.0,STL,7.0
6,4.0,17.0,0.0,1.0,ARI,Punt,-21.0,"4,17",52.0,55003.0,STL,7.0
0,1.0,10.0,0.0,1.0,STL,Punt,-24.0,"1,10",74.0,55003.0,ARI,8.0
1,2.0,10.0,0.0,1.0,STL,Punt,-24.0,"2,10",74.0,55003.0,ARI,8.0
2,3.0,10.0,0.0,1.0,STL,Punt,-24.0,"3,10",74.0,55003.0,ARI,8.0
3,4.0,16.0,0.0,1.0,STL,Punt,-24.0,"4,16",80.0,55003.0,ARI,8.0
0,1.0,10.0,1.0,1.0,ARI,Interception,-15.0,"1,10",65.0,55003.0,STL,9.0
1,1.0,10.0,1.0,1.0,ARI,Interception,-15.0,"1,10",42.0,55003.0,STL,9.0
2,2.0,10.0,1.0,1.0,ARI,Interception,-15.0,"2,10",42.0,55003.0,STL,9.0
3,2.0,5.0,1.0,1.0,ARI,Interception,-15.0,"2,5",37.0,55003.0,STL,9.0
4,1.0,10.0,0.0,1.0,ARI,Interception,-15.0,"1,10",31.0,55003.0,STL,9.0
5,2.0,15.0,0.0,1.0,ARI,Interception,-15.0,"2,15",36.0,55003.0,STL,9.0
6,3.0,10.0,0.0,1.0,ARI,Interception,-15.0,"3,10",31.0,55003.0,STL,9.0
0,1.0,10.0,1.0,1.0,STL,Field Goal,-17.0,"1,10",67.0,55003.0,ARI,10.0
1,1.0,10.0,1.0,1.0,STL,Field Goal,-17.0,"1,10",56.0,55003.0,ARI,10.0
2,2.0,11.0,1.0,1.0,STL,Field Goal,-17.0,"2,11",57.0,55003.0,ARI,10.0
4,1.0,10.0,1.0,1.0,STL,Field Goal,-17.0,"1,10",42.0,55003.0,ARI,10.0
5,2.0,6.0,1.0,1.0,STL,Field Goal,-17.0,"2,6",38.0,55003.0,ARI,10.0
6,1.0,10.0,1.0,1.0,STL,Field Goal,-17.0,"1,10",29.0,55003.0,ARI,10.0
7,2.0,10.0,1.0,1.0,STL,Field Goal,-17.0,"2,10",29.0,55003.0,ARI,10.0
9,1.0,10.0,1.0,1.0,STL,Field Goal,-17.0,"1,10",15.0,55003.0,ARI,10.0
10,1.0,2.0,0.0,1.0,STL,Field Goal,-17.0,"1,2",2.0,55003.0,ARI,10.0
11,2.0,2.0,0.0,1.0,STL,Field Goal,-17.0,"2,2",2.0,55003.0,ARI,10.0
12,3.0,2.0,0.0,1.0,STL,Field Goal,-17.0,"3,2",2.0,55003.0,ARI,10.0
13,4.0,2.0,0.0,1.0,STL,Field Goal,-17.0,"4,2",2.0,55003.0,ARI,10.0
1,1.0,10.0,0.0,1.0,STL,Interception,-17.0,"1,10",67.0,55003.0,ARI,12.0
2,2.0,10.0,0.0,1.0,STL,Interception,-17.0,"2,10",67.0,55003.0,ARI,12.0
3,3.0,6.0,0.0,1.0,STL,Interception,-17.0,"3,6",63.0,55003.0,ARI,12.0
0,1.0,10.0,0.0,1.0,ARI,Punt,4.0,"1,10",46.0,55003.0,STL,13.0
1,2.0,10.0,0.0,1.0,ARI,Punt,4.0,"2,10",46.0,55003.0,STL,13.0
2,3.0,10.0,0.0,1.0,ARI,Punt,4.0,"3,10",46.0,55003.0,STL,13.0
3,4.0,10.0,0.0,1.0,ARI,Punt,4.0,"4,10",46.0,55003.0,STL,13.0
0,1.0,10.0,1.0,1.0,STL,Touchdown,-35.0,"1,10",85.0,55003.0,ARI,14.0
2,2.0,8.0,1.0,1.0,STL,Touchdown,-35.0,"2,8",83.0,55003.0,ARI,14.0
3,3.0,5.0,1.0,1.0,STL,Touchdown,-35.0,"3,5",80.0,55003.0,ARI,14.0
4,1.0,10.0,1.0,1.0,STL,Touchdown,-35.0,"1,10",63.0,55003.0,ARI,14.0
5,2.0,4.0,1.0,1.0,STL,Touchdown,-35.0,"2,4",57.0,55003.0,ARI,14.0
7,3.0,3.0,1.0,1.0,STL,Touchdown,-35.0,"3,3",56.0,55003.0,ARI,14.0
8,1.0,10.0,1.0,1.0,STL,Touchdown,-35.0,"1,10",40.0,55003.0,ARI,14.0
9,2.0,6.0,1.0,1.0,STL,Touchdown,-35.0,"2,6",36.0,55003.0,ARI,14.0
10,3.0,1.0,1.0,1.0,STL,Touchdown,-35.0,"3,1",31.0,55003.0,ARI,14.0
11,1.0,10.0,1.0,1.0,STL,Touchdown,-35.0,"1,10",27.0,55003.0,ARI,14.0
1,1.0,10.0,0.0,1.0,ARI,Punt,-17.0,"1,10",67.0,55003.0,STL,15.0
2,2.0,10.0,0.0,1.0,ARI,Punt,-17.0,"2,10",67.0,55003.0,STL,15.0
3,3.0,10.0,0.0,1.0,ARI,Punt,-17.0,"3,10",67.0,55003.0,STL,15.0
4,4.0,10.0,0.0,1.0,ARI,Punt,-17.0,"4,10",67.0,55003.0,STL,15.0
0,1.0,10.0,1.0,1.0,STL,Punt,-17.0,"1,10",67.0,55003.0,ARI,16.0
1,1.0,17.0,0.0,1.0,STL,Punt,-17.0,"1,17",74.0,55003.0,ARI,16.0
2,2.0,17.0,0.0,1.0,STL,Punt,-17.0,"2,17",74.0,55003.0,ARI,16.0
3,3.0,12.0,0.0,1.0,STL,Punt,-17.0,"3,12",69.0,55003.0,ARI,16.0
4,4.0,24.0,0.0,1.0,STL,Punt,-17.0,"4,24",81.0,55003.0,ARI,16.0
0,1.0,10.0,0.0,1.0,ARI,Interception,-15.0,"1,10",65.0,55003.0,STL,17.0
1,2.0,17.0,0.0,1.0,ARI,Interception,-15.0,"2,17",72.0,55003.0,STL,17.0
2,3.0,17.0,0.0,1.0,ARI,Interception,-15.0,"3,17",72.0,55003.0,STL,17.0
0,1.0,10.0,1.0,1.0,STL,Field Goal,9.0,"1,10",41.0,55003.0,ARI,18.0
1,2.0,12.0,1.0,1.0,STL,Field Goal,9.0,"2,12",43.0,55003.0,ARI,18.0
2,3.0,10.0,1.0,1.0,STL,Field Goal,9.0,"3,10",41.0,55003.0,ARI,18.0
3,1.0,10.0,0.0,1.0,STL,Field Goal,9.0,"1,10",31.0,55003.0,ARI,18.0
4,2.0,10.0,0.0,1.0,STL,Field Goal,9.0,"2,10",31.0,55003.0,ARI,18.0
5,3.0,7.0,0.0,1.0,STL,Field Goal,9.0,"3,7",28.0,55003.0,ARI,18.0
7,4.0,4.0,0.0,1.0,STL,Field Goal,9.0,"4,4",25.0,55003.0,ARI,18.0
1,1.0,10.0,1.0,1.0,ARI,Punt,-34.0,"1,10",84.0,55003.0,STL,19.0
2,2.0,2.0,1.0,1.0,ARI,Punt,-34.0,"2,2",76.0,55003.0,STL,19.0
3,1.0,10.0,1.0,1.0,ARI,Punt,-34.0,"1,10",73.0,55003.0,STL,19.0
4,2.0,6.0,1.0,1.0,ARI,Punt,-34.0,"2,6",69.0,55003.0,STL,19.0
5,1.0,10.0,1.0,1.0,ARI,Punt,-34.0,"1,10",59.0,55003.0,STL,19.0
7,2.0,15.0,1.0,1.0,ARI,Punt,-34.0,"2,15",64.0,55003.0,STL,19.0
8,3.0,16.0,1.0,1.0,ARI,Punt,-34.0,"3,16",65.0,55003.0,STL,19.0
9,1.0,10.0,1.0,1.0,ARI,Punt,-34.0,"1,10",43.0,55003.0,STL,19.0
10,1.0,15.0,1.0,1.0,ARI,Punt,-34.0,"1,15",48.0,55003.0,STL,19.0
11,1.0,10.0,0.0,1.0,ARI,Punt,-34.0,"1,10",29.0,55003.0,STL,19.0
13,2.0,10.0,0.0,1.0,ARI,Punt,-34.0,"2,10",29.0,55003.0,STL,19.0
14,3.0,20.0,0.0,1.0,ARI,Punt,-34.0,"3,20",39.0,55003.0,STL,19.0
15,3.0,25.0,0.0,1.0,ARI,Punt,-34.0,"3,25",44.0,55003.0,STL,19.0
16,4.0,25.0,0.0,1.0,ARI,Punt,-34.0,"4,25",44.0,55003.0,STL,19.0
0,1.0,10.0,0.0,1.0,STL,Punt,-44.0,"1,10",94.0,55003.0,ARI,20.0
1,2.0,10.0,0.0,1.0,STL,Punt,-44.0,"2,10",94.0,55003.0,ARI,20.0
2,3.0,10.0,0.0,1.0,STL,Punt,-44.0,"3,10",94.0,55003.0,ARI,20.0
3,4.0,8.0,0.0,1.0,STL,Punt,-44.0,"4,8",92.0,55003.0,ARI,20.0
0,1.0,10.0,0.0,1.0,ARI,Punt,-2.0,"1,10",52.0,55003.0,STL,21.0
1,2.0,10.0,0.0,1.0,ARI,Punt,-2.0,"2,10",52.0,55003.0,STL,21.0
2,3.0,6.0,0.0,1.0,ARI,Punt,-2.0,"3,6",48.0,55003.0,STL,21.0
3,4.0,16.0,0.0,1.0,ARI,Punt,-2.0,"4,16",58.0,55003.0,STL,21.0
1,1.0,10.0,1.0,1.0,CAR,Touchdown,-11.0,"1,10",61.0,55005.0,SEA,1.0
2,2.0,4.0,1.0,1.0,CAR,Touchdown,-11.0,"2,4",55.0,55005.0,SEA,1.0
3,3.0,4.0,1.0,1.0,CAR,Touchdown,-11.0,"3,4",55.0,55005.0,SEA,1.0
4,1.0,10.0,1.0,1.0,CAR,Touchdown,-11.0,"1,10",41.0,55005.0,SEA,1.0
5,2.0,2.0,1.0,1.0,CAR,Touchdown,-11.0,"2,2",33.0,55005.0,SEA,1.0
6,1.0,10.0,1.0,1.0,CAR,Touchdown,-11.0,"1,10",30.0,55005.0,SEA,1.0
7,2.0,10.0,1.0,1.0,CAR,Touchdown,-11.0,"2,10",30.0,55005.0,SEA,1.0
8,3.0,8.0,1.0,1.0,CAR,Touchdown,-11.0,"3,8",28.0,55005.0,SEA,1.0
9,1.0,10.0,1.0,1.0,CAR,Touchdown,-11.0,"1,10",17.0,55005.0,SEA,1.0
10,1.0,6.0,1.0,1.0,CAR,Touchdown,-11.0,"1,6",6.0,55005.0,SEA,1.0
1,1.0,10.0,0.0,1.0,SEA,Punt,-28.0,"1,10",78.0,55005.0,CAR,2.0
2,2.0,2.0,0.0,1.0,SEA,Punt,-28.0,"2,2",70.0,55005.0,CAR,2.0
3,3.0,7.0,0.0,1.0,SEA,Punt,-28.0,"3,7",75.0,55005.0,CAR,2.0
4,4.0,2.0,0.0,1.0,SEA,Punt,-28.0,"4,2",70.0,55005.0,CAR,2.0
0,1.0,10.0,1.0,1.0,CAR,Punt,-29.0,"1,10",79.0,55005.0,SEA,3.0
1,1.0,10.0,1.0,1.0,CAR,Punt,-29.0,"1,10",68.0,55005.0,SEA,3.0
2,2.0,3.0,1.0,1.0,CAR,Punt,-29.0,"2,3",61.0,55005.0,SEA,3.0
3,1.0,10.0,1.0,1.0,CAR,Punt,-29.0,"1,10",52.0,55005.0,SEA,3.0
4,2.0,7.0,1.0,1.0,CAR,Punt,-29.0,"2,7",49.0,55005.0,SEA,3.0
5,1.0,10.0,0.0,1.0,CAR,Punt,-29.0,"1,10",41.0,55005.0,SEA,3.0
6,2.0,7.0,0.0,1.0,CAR,Punt,-29.0,"2,7",38.0,55005.0,SEA,3.0
7,3.0,5.0,0.0,1.0,CAR,Punt,-29.0,"3,5",36.0,55005.0,SEA,3.0
8,4.0,5.0,0.0,1.0,CAR,Punt,-29.0,"4,5",36.0,55005.0,SEA,3.0
0,1.0,10.0,0.0,1.0,SEA,Punt,-44.0,"1,10",94.0,55005.0,CAR,4.0
1,2.0,10.0,0.0,1.0,SEA,Punt,-44.0,"2,10",94.0,55005.0,CAR,4.0
2,3.0,10.0,0.0,1.0,SEA,Punt,-44.0,"3,10",94.0,55005.0,CAR,4.0
3,4.0,10.0,0.0,1.0,SEA,Punt,-44.0,"4,10",94.0,55005.0,CAR,4.0
0,1.0,10.0,1.0,1.0,CAR,Punt,-11.0,"1,10",61.0,55005.0,SEA,5.0
1,2.0,8.0,1.0,1.0,CAR,Punt,-11.0,"2,8",59.0,55005.0,SEA,5.0
2,1.0,10.0,1.0,1.0,CAR,Punt,-11.0,"1,10",49.0,55005.0,SEA,5.0
3,1.0,15.0,0.0,1.0,CAR,Punt,-11.0,"1,15",54.0,55005.0,SEA,5.0
4,2.0,8.0,0.0,1.0,CAR,Punt,-11.0,"2,8",47.0,55005.0,SEA,5.0
6,3.0,8.0,0.0,1.0,CAR,Punt,-11.0,"3,8",47.0,55005.0,SEA,5.0
7,4.0,18.0,0.0,1.0,CAR,Punt,-11.0,"4,18",57.0,55005.0,SEA,5.0
0,1.0,10.0,1.0,1.0,SEA,Punt,-30.0,"1,10",80.0,55005.0,CAR,6.0
1,2.0,6.0,1.0,1.0,SEA,Punt,-30.0,"2,6",76.0,55005.0,CAR,6.0
2,3.0,3.0,1.0,1.0,SEA,Punt,-30.0,"3,3",73.0,55005.0,CAR,6.0
3,1.0,10.0,0.0,1.0,SEA,Punt,-30.0,"1,10",68.0,55005.0,CAR,6.0
4,2.0,11.0,0.0,1.0,SEA,Punt,-30.0,"2,11",69.0,55005.0,CAR,6.0
5,3.0,2.0,0.0,1.0,SEA,Punt,-30.0,"3,2",60.0,55005.0,CAR,6.0
6,4.0,2.0,0.0,1.0,SEA,Punt,-30.0,"4,2",60.0,55005.0,CAR,6.0
0,1.0,10.0,1.0,1.0,CAR,Touchdown,-29.0,"1,10",79.0,55005.0,SEA,7.0
1,1.0,10.0,1.0,1.0,CAR,Touchdown,-29.0,"1,10",65.0,55005.0,SEA,7.0
2,1.0,10.0,1.0,1.0,CAR,Touchdown,-29.0,"1,10",26.0,55005.0,SEA,7.0
3,2.0,6.0,1.0,1.0,CAR,Touchdown,-29.0,"2,6",22.0,55005.0,SEA,7.0
4,3.0,1.0,1.0,1.0,CAR,Touchdown,-29.0,"3,1",17.0,55005.0,SEA,7.0
5,1.0,10.0,1.0,1.0,CAR,Touchdown,-29.0,"1,10",14.0,55005.0,SEA,7.0
6,2.0,9.0,1.0,1.0,CAR,Touchdown,-29.0,"2,9",13.0,55005.0,SEA,7.0
8,3.0,7.0,1.0,1.0,CAR,Touchdown,-29.0,"3,7",11.0,55005.0,SEA,7.0
9,3.0,2.0,1.0,1.0,CAR,Touchdown,-29.0,"3,2",6.0,55005.0,SEA,7.0
10,1.0,4.0,1.0,1.0,CAR,Touchdown,-29.0,"1,4",4.0,55005.0,SEA,7.0
11,2.0,3.0,1.0,1.0,CAR,Touchdown,-29.0,"2,3",3.0,55005.0,SEA,7.0
1,1.0,10.0,1.0,1.0,SEA,Interception,-32.0,"1,10",82.0,55005.0,CAR,8.0
2,2.0,3.0,1.0,1.0,SEA,Interception,-32.0,"2,3",75.0,55005.0,CAR,8.0
3,1.0,10.0,1.0,1.0,SEA,Interception,-32.0,"1,10",69.0,55005.0,CAR,8.0
4,2.0,8.0,1.0,1.0,SEA,Interception,-32.0,"2,8",67.0,55005.0,CAR,8.0
5,1.0,10.0,1.0,1.0,SEA,Interception,-32.0,"1,10",54.0,55005.0,CAR,8.0
6,2.0,3.0,1.0,1.0,SEA,Interception,-32.0,"2,3",47.0,55005.0,CAR,8.0
7,1.0,10.0,0.0,1.0,SEA,Interception,-32.0,"1,10",38.0,55005.0,CAR,8.0
8,2.0,7.0,0.0,1.0,SEA,Interception,-32.0,"2,7",35.0,55005.0,CAR,8.0
0,1.0,10.0,0.0,1.0,CAR,Punt,-19.0,"1,10",69.0,55005.0,SEA,9.0
1,2.0,10.0,0.0,1.0,CAR,Punt,-19.0,"2,10",69.0,55005.0,SEA,9.0
2,3.0,4.0,0.0,1.0,CAR,Punt,-19.0,"3,4",63.0,55005.0,SEA,9.0
3,4.0,4.0,0.0,1.0,CAR,Punt,-19.0,"4,4",63.0,55005.0,SEA,9.0
0,1.0,10.0,1.0,1.0,SEA,Field Goal,-30.0,"1,10",80.0,55005.0,CAR,10.0
1,2.0,10.0,1.0,1.0,SEA,Field Goal,-30.0,"2,10",80.0,55005.0,CAR,10.0
2,1.0,10.0,1.0,1.0,SEA,Field Goal,-30.0,"1,10",53.0,55005.0,CAR,10.0
3,2.0,8.0,1.0,1.0,SEA,Field Goal,-30.0,"2,8",51.0,55005.0,CAR,10.0
5,3.0,13.0,1.0,1.0,SEA,Field Goal,-30.0,"3,13",56.0,55005.0,CAR,10.0
6,1.0,10.0,1.0,1.0,SEA,Field Goal,-30.0,"1,10",42.0,55005.0,CAR,10.0
7,1.0,6.0,1.0,1.0,SEA,Field Goal,-30.0,"1,6",6.0,55005.0,CAR,10.0
8,1.0,3.0,0.0,1.0,SEA,Field Goal,-30.0,"1,3",3.0,55005.0,CAR,10.0
9,2.0,1.0,0.0,1.0,SEA,Field Goal,-30.0,"2,1",1.0,55005.0,CAR,10.0
11,2.0,6.0,0.0,1.0,SEA,Field Goal,-30.0,"2,6",6.0,55005.0,CAR,10.0
12,3.0,6.0,0.0,1.0,SEA,Field Goal,-30.0,"3,6",6.0,55005.0,CAR,10.0
13,4.0,6.0,0.0,1.0,SEA,Field Goal,-30.0,"4,6",6.0,55005.0,CAR,10.0
1,1.0,10.0,0.0,1.0,CAR,End of Half,-5.0,"1,10",55.0,55005.0,SEA,11.0
1,1.0,10.0,1.0,1.0,SEA,Touchdown,-46.0,"1,10",96.0,55005.0,CAR,12.0
2,2.0,10.0,1.0,1.0,SEA,Touchdown,-46.0,"2,10",96.0,55005.0,CAR,12.0
3,1.0,10.0,1.0,1.0,SEA,Touchdown,-46.0,"1,10",91.0,55005.0,CAR,12.0
4,1.0,10.0,1.0,1.0,SEA,Touchdown,-46.0,"1,10",79.0,55005.0,CAR,12.0
5,2.0,10.0,1.0,1.0,SEA,Touchdown,-46.0,"2,10",79.0,55005.0,CAR,12.0
6,1.0,10.0,1.0,1.0,SEA,Touchdown,-46.0,"1,10",53.0,55005.0,CAR,12.0
7,2.0,7.0,1.0,1.0,SEA,Touchdown,-46.0,"2,7",50.0,55005.0,CAR,12.0
8,1.0,9.0,1.0,1.0,SEA,Touchdown,-46.0,"1,9",9.0,55005.0,CAR,12.0
9,2.0,7.0,1.0,1.0,SEA,Touchdown,-46.0,"2,7",7.0,55005.0,CAR,12.0
10,3.0,1.0,1.0,1.0,SEA,Touchdown,-46.0,"3,1",1.0,55005.0,CAR,12.0
1,1.0,10.0,0.0,1.0,CAR,Interception,-32.0,"1,10",82.0,55005.0,SEA,13.0
2,2.0,8.0,0.0,1.0,CAR,Interception,-32.0,"2,8",80.0,55005.0,SEA,13.0
3,3.0,1.0,0.0,1.0,CAR,Interception,-32.0,"3,1",73.0,55005.0,SEA,13.0
1,1.0,10.0,1.0,1.0,CAR,Punt,-27.0,"1,10",77.0,55005.0,SEA,14.0
2,2.0,4.0,1.0,1.0,CAR,Punt,-27.0,"2,4",71.0,55005.0,SEA,14.0
3,1.0,10.0,0.0,1.0,CAR,Punt,-27.0,"1,10",67.0,55005.0,SEA,14.0
4,2.0,8.0,0.0,1.0,CAR,Punt,-27.0,"2,8",65.0,55005.0,SEA,14.0
5,3.0,8.0,0.0,1.0,CAR,Punt,-27.0,"3,8",65.0,55005.0,SEA,14.0
6,4.0,8.0,0.0,1.0,CAR,Punt,-27.0,"4,8",65.0,55005.0,SEA,14.0
0,1.0,2.0,1.0,1.0,SEA,Touchdown,48.0,"1,2",2.0,55005.0,CAR,15.0
1,2.0,1.0,1.0,1.0,SEA,Touchdown,48.0,"2,1",1.0,55005.0,CAR,15.0
1,1.0,10.0,0.0,1.0,CAR,Punt,-40.0,"1,10",90.0,55005.0,SEA,16.0
2,2.0,10.0,0.0,1.0,CAR,Punt,-40.0,"2,10",90.0,55005.0,SEA,16.0
3,3.0,7.0,0.0,1.0,CAR,Punt,-40.0,"3,7",87.0,55005.0,SEA,16.0
4,4.0,7.0,0.0,1.0,CAR,Punt,-40.0,"4,7",87.0,55005.0,SEA,16.0
0,1.0,10.0,1.0,1.0,SEA,Interception,-8.0,"1,10",58.0,55005.0,CAR,17.0
1,1.0,10.0,1.0,1.0,SEA,Interception,-8.0,"1,10",47.0,55005.0,CAR,17.0
2,1.0,15.0,0.0,1.0,SEA,Interception,-8.0,"1,15",52.0,55005.0,CAR,17.0
0,1.0,10.0,0.0,1.0,CAR,Punt,-4.0,"1,10",54.0,55005.0,SEA,18.0
1,2.0,6.0,0.0,1.0,CAR,Punt,-4.0,"2,6",50.0,55005.0,SEA,18.0
3,3.0,6.0,0.0,1.0,CAR,Punt,-4.0,"3,6",50.0,55005.0,SEA,18.0
4,4.0,15.0,0.0,1.0,CAR,Punt,-4.0,"4,15",59.0,55005.0,SEA,18.0
0,1.0,10.0,1.0,1.0,SEA,Missed FG,-33.0,"1,10",83.0,55005.0,CAR,19.0
1,2.0,5.0,1.0,1.0,SEA,Missed FG,-33.0,"2,5",78.0,55005.0,CAR,19.0
2,3.0,1.0,1.0,1.0,SEA,Missed FG,-33.0,"3,1",74.0,55005.0,CAR,19.0
3,1.0,10.0,1.0,1.0,SEA,Missed FG,-33.0,"1,10",70.0,55005.0,CAR,19.0
5,1.0,5.0,1.0,1.0,SEA,Missed FG,-33.0,"1,5",65.0,55005.0,CAR,19.0
6,2.0,5.0,1.0,1.0,SEA,Missed FG,-33.0,"2,5",65.0,55005.0,CAR,19.0
7,1.0,10.0,1.0,1.0,SEA,Missed FG,-33.0,"1,10",60.0,55005.0,CAR,19.0
8,2.0,9.0,1.0,1.0,SEA,Missed FG,-33.0,"2,9",59.0,55005.0,CAR,19.0
9,1.0,10.0,1.0,1.0,SEA,Missed FG,-33.0,"1,10",42.0,55005.0,CAR,19.0
10,2.0,10.0,1.0,1.0,SEA,Missed FG,-33.0,"2,10",42.0,55005.0,CAR,19.0
11,3.0,17.0,1.0,1.0,SEA,Missed FG,-33.0,"3,17",49.0,55005.0,CAR,19.0
12,1.0,10.0,0.0,1.0,SEA,Missed FG,-33.0,"1,10",29.0,55005.0,CAR,19.0
13,2.0,10.0,0.0,1.0,SEA,Missed FG,-33.0,"2,10",29.0,55005.0,CAR,19.0
15,3.0,10.0,0.0,1.0,SEA,Missed FG,-33.0,"3,10",29.0,55005.0,CAR,19.0
16,4.0,10.0,0.0,1.0,SEA,Missed FG,-33.0,"4,10",29.0,55005.0,CAR,19.0
0,1.0,10.0,0.0,1.0,CAR,Punt,-12.0,"1,10",62.0,55005.0,SEA,20.0
1,2.0,10.0,0.0,1.0,CAR,Punt,-12.0,"2,10",62.0,55005.0,SEA,20.0
2,2.0,20.0,0.0,1.0,CAR,Punt,-12.0,"2,20",72.0,55005.0,SEA,20.0
3,3.0,17.0,0.0,1.0,CAR,Punt,-12.0,"3,17",69.0,55005.0,SEA,20.0
4,4.0,13.0,0.0,1.0,CAR,Punt,-12.0,"4,13",65.0,55005.0,SEA,20.0
0,1.0,10.0,1.0,1.0,SEA,Touchdown,-28.0,"1,10",78.0,55005.0,CAR,21.0
1,2.0,9.0,1.0,1.0,SEA,Touchdown,-28.0,"2,9",77.0,55005.0,CAR,21.0
2,1.0,10.0,1.0,1.0,SEA,Touchdown,-28.0,"1,10",66.0,55005.0,CAR,21.0
3,1.0,10.0,1.0,1.0,SEA,Touchdown,-28.0,"1,10",49.0,55005.0,CAR,21.0
4,1.0,10.0,1.0,1.0,SEA,Touchdown,-28.0,"1,10",35.0,55005.0,CAR,21.0
5,2.0,17.0,1.0,1.0,SEA,Touchdown,-28.0,"2,17",42.0,55005.0,CAR,21.0
6,1.0,10.0,1.0,1.0,SEA,Touchdown,-28.0,"1,10",23.0,55005.0,CAR,21.0
7,2.0,9.0,1.0,1.0,SEA,Touchdown,-28.0,"2,9",22.0,55005.0,CAR,21.0
1,1.0,10.0,1.0,1.0,CAR,Downs,-18.0,"1,10",68.0,55005.0,SEA,22.0
2,2.0,6.0,1.0,1.0,CAR,Downs,-18.0,"2,6",64.0,55005.0,SEA,22.0
3,3.0,1.0,1.0,1.0,CAR,Downs,-18.0,"3,1",59.0,55005.0,SEA,22.0
4,1.0,10.0,1.0,1.0,CAR,Downs,-18.0,"1,10",49.0,55005.0,SEA,22.0
5,2.0,2.0,1.0,1.0,CAR,Downs,-18.0,"2,2",41.0,55005.0,SEA,22.0
6,1.0,10.0,1.0,1.0,CAR,Downs,-18.0,"1,10",20.0,55005.0,SEA,22.0
8,2.0,9.0,1.0,1.0,CAR,Downs,-18.0,"2,9",19.0,55005.0,SEA,22.0
9,3.0,9.0,1.0,1.0,CAR,Downs,-18.0,"3,9",19.0,55005.0,SEA,22.0
10,4.0,9.0,1.0,1.0,CAR,Downs,-18.0,"4,9",19.0,55005.0,SEA,22.0
11,4.0,4.0,1.0,1.0,CAR,Downs,-18.0,"4,4",14.0,55005.0,SEA,22.0
