,Down,ToGo,Success,Attempt,Team,DriveResult,DriveStart,DownGo,FieldPosition,GameKey,Opponent,DriveNum
0,1.0,10.0,0.0,1.0,SD,Fumble,-30.0,"1,10",80.0,56634.0,CHI,6.0
1,2.0,8.0,0.0,1.0,SD,Fumble,-30.0,"2,8",78.0,56634.0,CHI,6.0
0,1.0,10.0,0.0,1.0,CHI,Interception,9.0,"1,10",41.0,56634.0,SD,7.0
1,2.0,7.0,0.0,1.0,CHI,Interception,9.0,"2,7",38.0,56634.0,SD,7.0
1,1.0,10.0,1.0,1.0,CHI,Touchdown,-30.0,"1,10",80.0,56634.0,SD,8.0
2,1.0,10.0,1.0,1.0,CHI,Touchdown,-30.0,"1,10",33.0,56634.0,SD,8.0
3,2.0,12.0,1.0,1.0,CHI,Touchdown,-30.0,"2,12",35.0,56634.0,SD,8.0
4,1.0,10.0,1.0,1.0,CHI,Touchdown,-30.0,"1,10",23.0,56634.0,SD,8.0
5,2.0,10.0,1.0,1.0,CHI,Touchdown,-30.0,"2,10",23.0,56634.0,SD,8.0
6,3.0,2.0,1.0,1.0,CHI,Touchdown,-30.0,"3,2",15.0,56634.0,SD,8.0
7,1.0,1.0,1.0,1.0,CHI,Touchdown,-30.0,"1,1",1.0,56634.0,SD,8.0
1,1.0,10.0,1.0,1.0,SD,Punt,-28.0,"1,10",78.0,56634.0,CHI,9.0
2,2.0,5.0,1.0,1.0,SD,Punt,-28.0,"2,5",73.0,56634.0,CHI,9.0
3,3.0,5.0,1.0,1.0,SD,Punt,-28.0,"3,5",73.0,56634.0,CHI,9.0
4,1.0,10.0,0.0,1.0,SD,Punt,-28.0,"1,10",68.0,56634.0,CHI,9.0
5,2.0,7.0,0.0,1.0,SD,Punt,-28.0,"2,7",65.0,56634.0,CHI,9.0
6,2.0,17.0,0.0,1.0,SD,Punt,-28.0,"2,17",75.0,56634.0,CHI,9.0
7,2.0,27.0,0.0,1.0,SD,Punt,-28.0,"2,27",85.0,56634.0,CHI,9.0
8,2.0,32.0,0.0,1.0,SD,Punt,-28.0,"2,32",90.0,56634.0,CHI,9.0
9,3.0,26.0,0.0,1.0,SD,Punt,-28.0,"3,26",84.0,56634.0,CHI,9.0
10,4.0,17.0,0.0,1.0,SD,Punt,-28.0,"4,17",75.0,56634.0,CHI,9.0
0,1.0,10.0,1.0,1.0,CHI,Punt,-8.0,"1,10",58.0,56634.0,SD,10.0
1,1.0,10.0,0.0,1.0,CHI,Punt,-8.0,"1,10",42.0,56634.0,SD,10.0
2,2.0,8.0,0.0,1.0,CHI,Punt,-8.0,"2,8",40.0,56634.0,SD,10.0
3,3.0,8.0,0.0,1.0,CHI,Punt,-8.0,"3,8",40.0,56634.0,SD,10.0
4,4.0,18.0,0.0,1.0,CHI,Punt,-8.0,"4,18",50.0,56634.0,SD,10.0
0,1.0,10.0,1.0,1.0,SD,Field Goal,-45.0,"1,10",95.0,56634.0,CHI,11.0
2,2.0,7.0,1.0,1.0,SD,Field Goal,-45.0,"2,7",92.0,56634.0,CHI,11.0
3,3.0,1.0,1.0,1.0,SD,Field Goal,-45.0,"3,1",86.0,56634.0,CHI,11.0
4,1.0,10.0,1.0,1.0,SD,Field Goal,-45.0,"1,10",71.0,56634.0,CHI,11.0
5,2.0,6.0,1.0,1.0,SD,Field Goal,-45.0,"2,6",67.0,56634.0,CHI,11.0
6,3.0,5.0,1.0,1.0,SD,Field Goal,-45.0,"3,5",66.0,56634.0,CHI,11.0
8,1.0,10.0,1.0,1.0,SD,Field Goal,-45.0,"1,10",51.0,56634.0,CHI,11.0
9,2.0,10.0,1.0,1.0,SD,Field Goal,-45.0,"2,10",51.0,56634.0,CHI,11.0
10,3.0,10.0,1.0,1.0,SD,Field Goal,-45.0,"3,10",51.0,56634.0,CHI,11.0
12,1.0,10.0,1.0,1.0,SD,Field Goal,-45.0,"1,10",38.0,56634.0,CHI,11.0
14,1.0,10.0,0.0,1.0,SD,Field Goal,-45.0,"1,10",23.0,56634.0,CHI,11.0
15,2.0,1.0,0.0,1.0,SD,Field Goal,-45.0,"2,1",14.0,56634.0,CHI,11.0
1,1.0,10.0,0.0,1.0,SD,Punt,-30.0,"1,10",80.0,56634.0,CHI,13.0
2,2.0,7.0,0.0,1.0,SD,Punt,-30.0,"2,7",77.0,56634.0,CHI,13.0
3,3.0,7.0,0.0,1.0,SD,Punt,-30.0,"3,7",77.0,56634.0,CHI,13.0
4,4.0,7.0,0.0,1.0,SD,Punt,-30.0,"4,7",77.0,56634.0,CHI,13.0
0,1.0,10.0,1.0,1.0,CHI,Missed FG,-10.0,"1,10",60.0,56634.0,SD,14.0
1,2.0,12.0,1.0,1.0,CHI,Missed FG,-10.0,"2,12",62.0,56634.0,SD,14.0
2,1.0,10.0,1.0,1.0,CHI,Missed FG,-10.0,"1,10",46.0,56634.0,SD,14.0
3,1.0,10.0,1.0,1.0,CHI,Missed FG,-10.0,"1,10",31.0,56634.0,SD,14.0
4,2.0,5.0,1.0,1.0,CHI,Missed FG,-10.0,"2,5",26.0,56634.0,SD,14.0
5,3.0,5.0,1.0,1.0,CHI,Missed FG,-10.0,"3,5",26.0,56634.0,SD,14.0
6,1.0,10.0,0.0,1.0,CHI,Missed FG,-10.0,"1,10",18.0,56634.0,SD,14.0
7,2.0,10.0,0.0,1.0,CHI,Missed FG,-10.0,"2,10",18.0,56634.0,SD,14.0
9,3.0,8.0,0.0,1.0,CHI,Missed FG,-10.0,"3,8",16.0,56634.0,SD,14.0
10,4.0,8.0,0.0,1.0,CHI,Missed FG,-10.0,"4,8",16.0,56634.0,SD,14.0
0,1.0,10.0,1.0,1.0,SD,Punt,-26.0,"1,10",76.0,56634.0,CHI,15.0
1,2.0,10.0,1.0,1.0,SD,Punt,-26.0,"2,10",76.0,56634.0,CHI,15.0
2,1.0,10.0,1.0,1.0,SD,Punt,-26.0,"1,10",62.0,56634.0,CHI,15.0
3,1.0,10.0,0.0,1.0,SD,Punt,-26.0,"1,10",52.0,56634.0,CHI,15.0
4,2.0,7.0,0.0,1.0,SD,Punt,-26.0,"2,7",49.0,56634.0,CHI,15.0
5,3.0,7.0,0.0,1.0,SD,Punt,-26.0,"3,7",49.0,56634.0,CHI,15.0
6,4.0,7.0,0.0,1.0,SD,Punt,-26.0,"4,7",49.0,56634.0,CHI,15.0
0,1.0,10.0,1.0,1.0,CHI,Touchdown,-43.0,"1,10",93.0,56634.0,SD,16.0
1,2.0,7.0,1.0,1.0,CHI,Touchdown,-43.0,"2,7",90.0,56634.0,SD,16.0
2,3.0,8.0,1.0,1.0,CHI,Touchdown,-43.0,"3,8",91.0,56634.0,SD,16.0
3,1.0,10.0,1.0,1.0,CHI,Touchdown,-43.0,"1,10",81.0,56634.0,SD,16.0
4,2.0,5.0,1.0,1.0,CHI,Touchdown,-43.0,"2,5",76.0,56634.0,SD,16.0
5,3.0,5.0,1.0,1.0,CHI,Touchdown,-43.0,"3,5",76.0,56634.0,SD,16.0
6,1.0,10.0,1.0,1.0,CHI,Touchdown,-43.0,"1,10",70.0,56634.0,SD,16.0
7,1.0,20.0,1.0,1.0,CHI,Touchdown,-43.0,"1,20",80.0,56634.0,SD,16.0
8,2.0,11.0,1.0,1.0,CHI,Touchdown,-43.0,"2,11",71.0,56634.0,SD,16.0
9,3.0,5.0,1.0,1.0,CHI,Touchdown,-43.0,"3,5",65.0,56634.0,SD,16.0
10,1.0,10.0,1.0,1.0,CHI,Touchdown,-43.0,"1,10",42.0,56634.0,SD,16.0
11,1.0,10.0,1.0,1.0,CHI,Touchdown,-43.0,"1,10",32.0,56634.0,SD,16.0
12,1.0,10.0,1.0,1.0,CHI,Touchdown,-43.0,"1,10",21.0,56634.0,SD,16.0
14,1.0,5.0,1.0,1.0,CHI,Touchdown,-43.0,"1,5",5.0,56634.0,SD,16.0
15,2.0,5.0,1.0,1.0,CHI,Touchdown,-43.0,"2,5",5.0,56634.0,SD,16.0
16,3.0,1.0,1.0,1.0,CHI,Touchdown,-43.0,"3,1",1.0,56634.0,SD,16.0
1,1.0,10.0,1.0,1.0,SD,Field Goal,-30.0,"1,10",80.0,56634.0,CHI,17.0
2,2.0,10.0,1.0,1.0,SD,Field Goal,-30.0,"2,10",80.0,56634.0,CHI,17.0
3,3.0,2.0,1.0,1.0,SD,Field Goal,-30.0,"3,2",72.0,56634.0,CHI,17.0
4,1.0,10.0,1.0,1.0,SD,Field Goal,-30.0,"1,10",69.0,56634.0,CHI,17.0
5,2.0,7.0,1.0,1.0,SD,Field Goal,-30.0,"2,7",66.0,56634.0,CHI,17.0
6,1.0,10.0,1.0,1.0,SD,Field Goal,-30.0,"1,10",54.0,56634.0,CHI,17.0
7,2.0,10.0,1.0,1.0,SD,Field Goal,-30.0,"2,10",54.0,56634.0,CHI,17.0
8,1.0,10.0,1.0,1.0,SD,Field Goal,-30.0,"1,10",14.0,56634.0,CHI,17.0
9,2.0,10.0,1.0,1.0,SD,Field Goal,-30.0,"2,10",14.0,56634.0,CHI,17.0
10,3.0,8.0,1.0,1.0,SD,Field Goal,-30.0,"3,8",12.0,56634.0,CHI,17.0
11,1.0,9.0,0.0,1.0,SD,Field Goal,-30.0,"1,9",9.0,56634.0,CHI,17.0
12,2.0,9.0,0.0,1.0,SD,Field Goal,-30.0,"2,9",9.0,56634.0,CHI,17.0
13,3.0,8.0,0.0,1.0,SD,Field Goal,-30.0,"3,8",8.0,56634.0,CHI,17.0
15,3.0,13.0,0.0,1.0,SD,Field Goal,-30.0,"3,13",13.0,56634.0,CHI,17.0
16,4.0,4.0,0.0,1.0,SD,Field Goal,-30.0,"4,4",4.0,56634.0,CHI,17.0
1,1.0,10.0,1.0,1.0,CHI,Touchdown,-30.0,"1,10",80.0,56634.0,SD,18.0
2,2.0,10.0,1.0,1.0,CHI,Touchdown,-30.0,"2,10",80.0,56634.0,SD,18.0
3,1.0,10.0,1.0,1.0,CHI,Touchdown,-30.0,"1,10",70.0,56634.0,SD,18.0
4,1.0,10.0,1.0,1.0,CHI,Touchdown,-30.0,"1,10",53.0,56634.0,SD,18.0
5,2.0,1.0,1.0,1.0,CHI,Touchdown,-30.0,"2,1",44.0,56634.0,SD,18.0
6,1.0,10.0,1.0,1.0,CHI,Touchdown,-30.0,"1,10",41.0,56634.0,SD,18.0
7,2.0,10.0,1.0,1.0,CHI,Touchdown,-30.0,"2,10",41.0,56634.0,SD,18.0
8,3.0,6.0,1.0,1.0,CHI,Touchdown,-30.0,"3,6",37.0,56634.0,SD,18.0
9,1.0,10.0,1.0,1.0,CHI,Touchdown,-30.0,"1,10",25.0,56634.0,SD,18.0
10,2.0,10.0,1.0,1.0,CHI,Touchdown,-30.0,"2,10",25.0,56634.0,SD,18.0
1,1.0,10.0,1.0,1.0,SD,Downs,-30.0,"1,10",80.0,56634.0,CHI,19.0
2,2.0,4.0,1.0,1.0,SD,Downs,-30.0,"2,4",74.0,56634.0,CHI,19.0
3,1.0,10.0,1.0,1.0,SD,Downs,-30.0,"1,10",58.0,56634.0,CHI,19.0
4,2.0,10.0,1.0,1.0,SD,Downs,-30.0,"2,10",58.0,56634.0,CHI,19.0
6,1.0,10.0,0.0,1.0,SD,Downs,-30.0,"1,10",46.0,56634.0,CHI,19.0
7,2.0,18.0,0.0,1.0,SD,Downs,-30.0,"2,18",54.0,56634.0,CHI,19.0
8,2.0,13.0,0.0,1.0,SD,Downs,-30.0,"2,13",49.0,56634.0,CHI,19.0
10,3.0,23.0,0.0,1.0,SD,Downs,-30.0,"3,23",59.0,56634.0,CHI,19.0
11,4.0,23.0,0.0,1.0,SD,Downs,-30.0,"4,23",59.0,56634.0,CHI,19.0
1,1.0,10.0,0.0,1.0,NYJ,Punt,-36.0,"1,10",86.0,56635.0,BUF,1.0
2,2.0,10.0,0.0,1.0,NYJ,Punt,-36.0,"2,10",86.0,56635.0,BUF,1.0
3,3.0,10.0,0.0,1.0,NYJ,Punt,-36.0,"3,10",86.0,56635.0,BUF,1.0
4,4.0,10.0,0.0,1.0,NYJ,Punt,-36.0,"4,10",86.0,56635.0,BUF,1.0
0,1.0,10.0,0.0,1.0,BUF,Punt,-32.0,"1,10",82.0,56635.0,NYJ,2.0
1,2.0,10.0,0.0,1.0,BUF,Punt,-32.0,"2,10",82.0,56635.0,NYJ,2.0
2,2.0,19.0,0.0,1.0,BUF,Punt,-32.0,"2,19",91.0,56635.0,NYJ,2.0
3,3.0,12.0,0.0,1.0,BUF,Punt,-32.0,"3,12",84.0,56635.0,NYJ,2.0
4,4.0,12.0,0.0,1.0,BUF,Punt,-32.0,"4,12",84.0,56635.0,NYJ,2.0
0,1.0,10.0,0.0,1.0,NYJ,Punt,-23.0,"1,10",73.0,56635.0,BUF,3.0
1,2.0,10.0,0.0,1.0,NYJ,Punt,-23.0,"2,10",73.0,56635.0,BUF,3.0
2,3.0,10.0,0.0,1.0,NYJ,Punt,-23.0,"3,10",73.0,56635.0,BUF,3.0
3,4.0,3.0,0.0,1.0,NYJ,Punt,-23.0,"4,3",66.0,56635.0,BUF,3.0
0,1.0,10.0,1.0,1.0,BUF,Punt,-26.0,"1,10",76.0,56635.0,NYJ,4.0
1,1.0,10.0,0.0,1.0,BUF,Punt,-26.0,"1,10",61.0,56635.0,NYJ,4.0
2,2.0,13.0,0.0,1.0,BUF,Punt,-26.0,"2,13",64.0,56635.0,NYJ,4.0
3,3.0,10.0,0.0,1.0,BUF,Punt,-26.0,"3,10",61.0,56635.0,NYJ,4.0
4,4.0,8.0,0.0,1.0,BUF,Punt,-26.0,"4,8",59.0,56635.0,NYJ,4.0
0,1.0,10.0,1.0,1.0,NYJ,Field Goal,-37.0,"1,10",87.0,56635.0,BUF,5.0
1,2.0,6.0,1.0,1.0,NYJ,Field Goal,-37.0,"2,6",83.0,56635.0,BUF,5.0
2,3.0,2.0,1.0,1.0,NYJ,Field Goal,-37.0,"3,2",79.0,56635.0,BUF,5.0
3,3.0,7.0,1.0,1.0,NYJ,Field Goal,-37.0,"3,7",84.0,56635.0,BUF,5.0
4,1.0,10.0,1.0,1.0,NYJ,Field Goal,-37.0,"1,10",77.0,56635.0,BUF,5.0
5,1.0,10.0,1.0,1.0,NYJ,Field Goal,-37.0,"1,10",59.0,56635.0,BUF,5.0
6,1.0,10.0,1.0,1.0,NYJ,Field Goal,-37.0,"1,10",23.0,56635.0,BUF,5.0
7,1.0,10.0,0.0,1.0,NYJ,Field Goal,-37.0,"1,10",13.0,56635.0,BUF,5.0
8,2.0,8.0,0.0,1.0,NYJ,Field Goal,-37.0,"2,8",11.0,56635.0,BUF,5.0
9,3.0,8.0,0.0,1.0,NYJ,Field Goal,-37.0,"3,8",11.0,56635.0,BUF,5.0
10,4.0,8.0,0.0,1.0,NYJ,Field Goal,-37.0,"4,8",11.0,56635.0,BUF,5.0
1,1.0,10.0,1.0,1.0,BUF,Punt,-30.0,"1,10",80.0,56635.0,NYJ,6.0
2,2.0,17.0,1.0,1.0,BUF,Punt,-30.0,"2,17",87.0,56635.0,NYJ,6.0
3,3.0,2.0,1.0,1.0,BUF,Punt,-30.0,"3,2",72.0,56635.0,NYJ,6.0
4,1.0,10.0,0.0,1.0,BUF,Punt,-30.0,"1,10",68.0,56635.0,NYJ,6.0
5,2.0,7.0,0.0,1.0,BUF,Punt,-30.0,"2,7",65.0,56635.0,NYJ,6.0
6,2.0,17.0,0.0,1.0,BUF,Punt,-30.0,"2,17",75.0,56635.0,NYJ,6.0
7,3.0,17.0,0.0,1.0,BUF,Punt,-30.0,"3,17",75.0,56635.0,NYJ,6.0
8,4.0,13.0,0.0,1.0,BUF,Punt,-30.0,"4,13",71.0,56635.0,NYJ,6.0
0,1.0,10.0,0.0,1.0,NYJ,Punt,-28.0,"1,10",78.0,56635.0,BUF,7.0
1,2.0,7.0,0.0,1.0,NYJ,Punt,-28.0,"2,7",75.0,56635.0,BUF,7.0
2,3.0,11.0,0.0,1.0,NYJ,Punt,-28.0,"3,11",79.0,56635.0,BUF,7.0
3,4.0,11.0,0.0,1.0,NYJ,Punt,-28.0,"4,11",79.0,56635.0,BUF,7.0
0,1.0,10.0,1.0,1.0,BUF,Punt,-11.0,"1,10",61.0,56635.0,NYJ,8.0
1,2.0,8.0,1.0,1.0,BUF,Punt,-11.0,"2,8",59.0,56635.0,NYJ,8.0
2,1.0,10.0,0.0,1.0,BUF,Punt,-11.0,"1,10",47.0,56635.0,NYJ,8.0
3,2.0,2.0,0.0,1.0,BUF,Punt,-11.0,"2,2",39.0,56635.0,NYJ,8.0
4,3.0,2.0,0.0,1.0,BUF,Punt,-11.0,"3,2",39.0,56635.0,NYJ,8.0
5,4.0,13.0,0.0,1.0,BUF,Punt,-11.0,"4,13",50.0,56635.0,NYJ,8.0
0,1.0,10.0,1.0,1.0,NYJ,Interception,-38.0,"1,10",88.0,56635.0,BUF,9.0
1,2.0,7.0,1.0,1.0,NYJ,Interception,-38.0,"2,7",85.0,56635.0,BUF,9.0
2,3.0,7.0,1.0,1.0,NYJ,Interception,-38.0,"3,7",85.0,56635.0,BUF,9.0
3,1.0,10.0,0.0,1.0,NYJ,Interception,-38.0,"1,10",63.0,56635.0,BUF,9.0
4,2.0,10.0,0.0,1.0,NYJ,Interception,-38.0,"2,10",63.0,56635.0,BUF,9.0
5,2.0,15.0,0.0,1.0,NYJ,Interception,-38.0,"2,15",68.0,56635.0,BUF,9.0
6,3.0,18.0,0.0,1.0,NYJ,Interception,-38.0,"3,18",71.0,56635.0,BUF,9.0
0,1.0,10.0,0.0,1.0,BUF,Field Goal,16.0,"1,10",34.0,56635.0,NYJ,10.0
1,2.0,6.0,0.0,1.0,BUF,Field Goal,16.0,"2,6",30.0,56635.0,NYJ,10.0
2,3.0,5.0,0.0,1.0,BUF,Field Goal,16.0,"3,5",29.0,56635.0,NYJ,10.0
3,4.0,5.0,0.0,1.0,BUF,Field Goal,16.0,"4,5",29.0,56635.0,NYJ,10.0
1,1.0,10.0,0.0,1.0,NYJ,Punt,-30.0,"1,10",80.0,56635.0,BUF,12.0
2,2.0,10.0,0.0,1.0,NYJ,Punt,-30.0,"2,10",80.0,56635.0,BUF,12.0
3,3.0,10.0,0.0,1.0,NYJ,Punt,-30.0,"3,10",80.0,56635.0,BUF,12.0
4,4.0,10.0,0.0,1.0,NYJ,Punt,-30.0,"4,10",80.0,56635.0,BUF,12.0
0,1.0,10.0,1.0,1.0,BUF,Field Goal,-31.0,"1,10",81.0,56635.0,NYJ,13.0
1,1.0,10.0,1.0,1.0,BUF,Field Goal,-31.0,"1,10",70.0,56635.0,NYJ,13.0
2,2.0,11.0,1.0,1.0,BUF,Field Goal,-31.0,"2,11",71.0,56635.0,NYJ,13.0
3,1.0,10.0,1.0,1.0,BUF,Field Goal,-31.0,"1,10",56.0,56635.0,NYJ,13.0
4,2.0,4.0,1.0,1.0,BUF,Field Goal,-31.0,"2,4",50.0,56635.0,NYJ,13.0
6,3.0,2.0,1.0,1.0,BUF,Field Goal,-31.0,"3,2",48.0,56635.0,NYJ,13.0
7,1.0,10.0,1.0,1.0,BUF,Field Goal,-31.0,"1,10",44.0,56635.0,NYJ,13.0
8,2.0,10.0,1.0,1.0,BUF,Field Goal,-31.0,"2,10",44.0,56635.0,NYJ,13.0
9,3.0,9.0,1.0,1.0,BUF,Field Goal,-31.0,"3,9",43.0,56635.0,NYJ,13.0
10,1.0,10.0,0.0,1.0,BUF,Field Goal,-31.0,"1,10",33.0,56635.0,NYJ,13.0
11,2.0,10.0,0.0,1.0,BUF,Field Goal,-31.0,"2,10",33.0,56635.0,NYJ,13.0
12,3.0,1.0,0.0,1.0,BUF,Field Goal,-31.0,"3,1",24.0,56635.0,NYJ,13.0
1,1.0,10.0,1.0,1.0,BUF,Touchdown,-30.0,"1,10",80.0,56635.0,NYJ,15.0
2,2.0,3.0,1.0,1.0,BUF,Touchdown,-30.0,"2,3",73.0,56635.0,NYJ,15.0
3,1.0,10.0,1.0,1.0,BUF,Touchdown,-30.0,"1,10",48.0,56635.0,NYJ,15.0
5,2.0,2.0,1.0,1.0,BUF,Touchdown,-30.0,"2,2",40.0,56635.0,NYJ,15.0
6,3.0,1.0,1.0,1.0,BUF,Touchdown,-30.0,"3,1",39.0,56635.0,NYJ,15.0
7,1.0,10.0,1.0,1.0,BUF,Touchdown,-30.0,"1,10",26.0,56635.0,NYJ,15.0
8,2.0,10.0,1.0,1.0,BUF,Touchdown,-30.0,"2,10",26.0,56635.0,NYJ,15.0
1,1.0,10.0,0.0,1.0,NYJ,Fumble,-30.0,"1,10",80.0,56635.0,BUF,16.0
0,1.0,10.0,1.0,1.0,BUF,Field Goal,27.0,"1,10",23.0,56635.0,NYJ,17.0
1,1.0,6.0,0.0,1.0,BUF,Field Goal,27.0,"1,6",6.0,56635.0,NYJ,17.0
2,2.0,13.0,0.0,1.0,BUF,Field Goal,27.0,"2,13",13.0,56635.0,NYJ,17.0
3,3.0,11.0,0.0,1.0,BUF,Field Goal,27.0,"3,11",11.0,56635.0,NYJ,17.0
4,4.0,11.0,0.0,1.0,BUF,Field Goal,27.0,"4,11",11.0,56635.0,NYJ,17.0
1,1.0,10.0,1.0,1.0,NYJ,Touchdown,-30.0,"1,10",80.0,56635.0,BUF,18.0
2,1.0,10.0,1.0,1.0,NYJ,Touchdown,-30.0,"1,10",69.0,56635.0,BUF,18.0
3,1.0,10.0,1.0,1.0,NYJ,Touchdown,-30.0,"1,10",49.0,56635.0,BUF,18.0
4,2.0,1.0,1.0,1.0,NYJ,Touchdown,-30.0,"2,1",40.0,56635.0,BUF,18.0
5,1.0,10.0,1.0,1.0,NYJ,Touchdown,-30.0,"1,10",35.0,56635.0,BUF,18.0
6,2.0,10.0,1.0,1.0,NYJ,Touchdown,-30.0,"2,10",35.0,56635.0,BUF,18.0
7,1.0,10.0,1.0,1.0,NYJ,Touchdown,-30.0,"1,10",17.0,56635.0,BUF,18.0
8,2.0,7.0,1.0,1.0,NYJ,Touchdown,-30.0,"2,7",14.0,56635.0,BUF,18.0
1,1.0,10.0,0.0,1.0,BUF,Punt,-30.0,"1,10",80.0,56635.0,NYJ,19.0
2,2.0,10.0,0.0,1.0,BUF,Punt,-30.0,"2,10",80.0,56635.0,NYJ,19.0
3,3.0,2.0,0.0,1.0,BUF,Punt,-30.0,"3,2",72.0,56635.0,NYJ,19.0
4,4.0,2.0,0.0,1.0,BUF,Punt,-30.0,"4,2",72.0,56635.0,NYJ,19.0
0,1.0,10.0,1.0,1.0,NYJ,Downs,-15.0,"1,10",65.0,56635.0,BUF,20.0
1,1.0,10.0,1.0,1.0,NYJ,Downs,-15.0,"1,10",49.0,56635.0,BUF,20.0
2,1.0,10.0,0.0,1.0,NYJ,Downs,-15.0,"1,10",28.0,56635.0,BUF,20.0
3,2.0,10.0,0.0,1.0,NYJ,Downs,-15.0,"2,10",28.0,56635.0,BUF,20.0
5,3.0,2.0,0.0,1.0,NYJ,Downs,-15.0,"3,2",20.0,56635.0,BUF,20.0
6,4.0,2.0,0.0,1.0,NYJ,Downs,-15.0,"4,2",20.0,56635.0,BUF,20.0
0,1.0,10.0,0.0,1.0,BUF,Punt,-28.0,"1,10",78.0,56635.0,NYJ,21.0
1,2.0,11.0,0.0,1.0,BUF,Punt,-28.0,"2,11",79.0,56635.0,NYJ,21.0
2,3.0,11.0,0.0,1.0,BUF,Punt,-28.0,"3,11",79.0,56635.0,NYJ,21.0
3,3.0,16.0,0.0,1.0,BUF,Punt,-28.0,"3,16",84.0,56635.0,NYJ,21.0
4,4.0,2.0,0.0,1.0,BUF,Punt,-28.0,"4,2",70.0,56635.0,NYJ,21.0
0,1.0,10.0,0.0,1.0,NYJ,Punt,-25.0,"1,10",75.0,56635.0,BUF,22.0
1,2.0,4.0,0.0,1.0,NYJ,Punt,-25.0,"2,4",69.0,56635.0,BUF,22.0
2,3.0,4.0,0.0,1.0,NYJ,Punt,-25.0,"3,4",69.0,56635.0,BUF,22.0
3,4.0,2.0,0.0,1.0,NYJ,Punt,-25.0,"4,2",67.0,56635.0,BUF,22.0
0,1.0,10.0,0.0,1.0,BUF,Punt,-19.0,"1,10",69.0,56635.0,NYJ,23.0
1,2.0,10.0,0.0,1.0,BUF,Punt,-19.0,"2,10",69.0,56635.0,NYJ,23.0
3,3.0,13.0,0.0,1.0,BUF,Punt,-19.0,"3,13",72.0,56635.0,NYJ,23.0
4,4.0,1.0,0.0,1.0,BUF,Punt,-19.0,"4,1",60.0,56635.0,NYJ,23.0
0,1.0,10.0,1.0,1.0,NYJ,Touchdown,-19.0,"1,10",69.0,56635.0,BUF,24.0
1,2.0,10.0,1.0,1.0,NYJ,Touchdown,-19.0,"2,10",69.0,56635.0,BUF,24.0
2,3.0,1.0,1.0,1.0,NYJ,Touchdown,-19.0,"3,1",60.0,56635.0,BUF,24.0
3,1.0,10.0,1.0,1.0,NYJ,Touchdown,-19.0,"1,10",59.0,56635.0,BUF,24.0
4,2.0,10.0,1.0,1.0,NYJ,Touchdown,-19.0,"2,10",59.0,56635.0,BUF,24.0
5,3.0,10.0,1.0,1.0,NYJ,Touchdown,-19.0,"3,10",59.0,56635.0,BUF,24.0
6,4.0,4.0,1.0,1.0,NYJ,Touchdown,-19.0,"4,4",53.0,56635.0,BUF,24.0
7,1.0,10.0,1.0,1.0,NYJ,Touchdown,-19.0,"1,10",34.0,56635.0,BUF,24.0
8,2.0,7.0,1.0,1.0,NYJ,Touchdown,-19.0,"2,7",31.0,56635.0,BUF,24.0
1,1.0,10.0,0.0,1.0,BUF,Downs,-30.0,"1,10",80.0,56635.0,NYJ,25.0
2,2.0,2.0,0.0,1.0,BUF,Downs,-30.0,"2,2",72.0,56635.0,NYJ,25.0
3,3.0,1.0,0.0,1.0,BUF,Downs,-30.0,"3,1",71.0,56635.0,NYJ,25.0
4,4.0,2.0,0.0,1.0,BUF,Downs,-30.0,"4,2",72.0,56635.0,NYJ,25.0
0,1.0,10.0,0.0,1.0,NYJ,Downs,37.0,"1,10",13.0,56635.0,BUF,26.0
1,2.0,2.0,0.0,1.0,NYJ,Downs,37.0,"2,2",5.0,56635.0,BUF,26.0
2,3.0,3.0,0.0,1.0,NYJ,Downs,37.0,"3,3",6.0,56635.0,BUF,26.0
3,4.0,4.0,0.0,1.0,NYJ,Downs,37.0,"4,4",7.0,56635.0,BUF,26.0
0,1.0,10.0,1.0,1.0,BUF,Punt,-43.0,"1,10",93.0,56635.0,NYJ,27.0
2,2.0,7.0,1.0,1.0,BUF,Punt,-43.0,"2,7",90.0,56635.0,NYJ,27.0
4,3.0,2.0,1.0,1.0,BUF,Punt,-43.0,"3,2",85.0,56635.0,NYJ,27.0
5,1.0,10.0,1.0,1.0,BUF,Punt,-43.0,"1,10",81.0,56635.0,NYJ,27.0
7,1.0,10.0,0.0,1.0,BUF,Punt,-43.0,"1,10",65.0,56635.0,NYJ,27.0
9,2.0,2.0,0.0,1.0,BUF,Punt,-43.0,"2,2",57.0,56635.0,NYJ,27.0
10,3.0,1.0,0.0,1.0,BUF,Punt,-43.0,"3,1",56.0,56635.0,NYJ,27.0
11,4.0,3.0,0.0,1.0,BUF,Punt,-43.0,"4,3",58.0,56635.0,NYJ,27.0
0,1.0,10.0,0.0,1.0,NYJ,Interception,-14.0,"1,10",64.0,56635.0,BUF,28.0
1,1.0,10.0,1.0,1.0,WAS,Touchdown,-46.0,"1,10",96.0,56643.0,NO,1.0
2,1.0,12.0,1.0,1.0,WAS,Touchdown,-46.0,"1,12",98.0,56643.0,NO,1.0
3,2.0,8.0,1.0,1.0,WAS,Touchdown,-46.0,"2,8",94.0,56643.0,NO,1.0
4,3.0,4.0,1.0,1.0,WAS,Touchdown,-46.0,"3,4",90.0,56643.0,NO,1.0
