,Down,ToGo,Success,Attempt,Team,DriveResult,DriveStart,DownGo,FieldPosition
1,1.0,10.0,1.0,1.0,CAR,Field Goal,-30.0,"1,10",80.0
2,1.0,10.0,1.0,1.0,CAR,Field Goal,-30.0,"1,10",18.0
3,1.0,20.0,0.0,1.0,CAR,Field Goal,-30.0,"1,20",28.0
4,2.0,15.0,0.0,1.0,CAR,Field Goal,-30.0,"2,15",23.0
5,3.0,15.0,0.0,1.0,CAR,Field Goal,-30.0,"3,15",23.0
6,4.0,8.0,0.0,1.0,CAR,Field Goal,-30.0,"4,8",16.0
1,1.0,10.0,0.0,1.0,CHI,Fumble,-7.0,"1,10",57.0
2,2.0,10.0,0.0,1.0,CHI,Fumble,-7.0,"2,10",57.0
3,3.0,21.0,0.0,1.0,CHI,Fumble,-7.0,"3,21",68.0
0,1.0,10.0,1.0,1.0,CAR,Touchdown,34.0,"1,10",16.0
2,2.0,3.0,1.0,1.0,CAR,Touchdown,34.0,"2,3",9.0
4,3.0,3.0,1.0,1.0,CAR,Touchdown,34.0,"3,3",9.0
1,1.0,10.0,0.0,1.0,CHI,Punt,-27.0,"1,10",77.0
2,2.0,6.0,0.0,1.0,CHI,Punt,-27.0,"2,6",73.0
3,3.0,7.0,0.0,1.0,CHI,Punt,-27.0,"3,7",74.0
4,4.0,11.0,0.0,1.0,CHI,Punt,-27.0,"4,11",78.0
0,1.0,10.0,1.0,1.0,CAR,Field Goal,-21.0,"1,10",71.0
1,2.0,12.0,1.0,1.0,CAR,Field Goal,-21.0,"2,12",73.0
2,3.0,3.0,1.0,1.0,CAR,Field Goal,-21.0,"3,3",64.0
3,1.0,10.0,1.0,1.0,CAR,Field Goal,-21.0,"1,10",56.0
4,2.0,10.0,1.0,1.0,CAR,Field Goal,-21.0,"2,10",56.0
5,3.0,9.0,1.0,1.0,CAR,Field Goal,-21.0,"3,9",55.0
6,1.0,10.0,1.0,1.0,CAR,Field Goal,-21.0,"1,10",50.0
7,2.0,10.0,1.0,1.0,CAR,Field Goal,-21.0,"2,10",50.0
8,3.0,1.0,1.0,1.0,CAR,Field Goal,-21.0,"3,1",41.0
9,4.0,1.0,1.0,1.0,CAR,Field Goal,-21.0,"4,1",41.0
10,1.0,10.0,1.0,1.0,CAR,Field Goal,-21.0,"1,10",39.0
11,2.0,9.0,1.0,1.0,CAR,Field Goal,-21.0,"2,9",38.0
12,1.0,10.0,1.0,1.0,CAR,Field Goal,-21.0,"1,10",23.0
13,2.0,10.0,1.0,1.0,CAR,Field Goal,-21.0,"2,10",23.0
14,1.0,10.0,0.0,1.0,CAR,Field Goal,-21.0,"1,10",13.0
15,2.0,7.0,0.0,1.0,CAR,Field Goal,-21.0,"2,7",10.0
16,3.0,10.0,0.0,1.0,CAR,Field Goal,-21.0,"3,10",13.0
17,4.0,10.0,0.0,1.0,CAR,Field Goal,-21.0,"4,10",13.0
2,1.0,10.0,1.0,1.0,CHI,Punt,-30.0,"1,10",80.0
3,2.0,1.0,1.0,1.0,CHI,Punt,-30.0,"2,1",71.0
4,1.0,10.0,1.0,1.0,CHI,Punt,-30.0,"1,10",66.0
5,2.0,10.0,1.0,1.0,CHI,Punt,-30.0,"2,10",66.0
6,3.0,10.0,1.0,1.0,CHI,Punt,-30.0,"3,10",66.0
7,1.0,10.0,0.0,1.0,CHI,Punt,-30.0,"1,10",62.0
8,2.0,7.0,0.0,1.0,CHI,Punt,-30.0,"2,7",59.0
9,3.0,7.0,0.0,1.0,CHI,Punt,-30.0,"3,7",59.0
10,4.0,7.0,0.0,1.0,CHI,Punt,-30.0,"4,7",59.0
0,1.0,10.0,1.0,1.0,CAR,Interception,-35.0,"1,10",85.0
1,2.0,10.0,1.0,1.0,CAR,Interception,-35.0,"2,10",85.0
3,3.0,8.0,1.0,1.0,CAR,Interception,-35.0,"3,8",83.0
4,3.0,3.0,1.0,1.0,CAR,Interception,-35.0,"3,3",78.0
5,1.0,10.0,1.0,1.0,CAR,Interception,-35.0,"1,10",64.0
6,2.0,21.0,1.0,1.0,CAR,Interception,-35.0,"2,21",75.0
8,3.0,8.0,1.0,1.0,CAR,Interception,-35.0,"3,8",62.0
9,1.0,10.0,0.0,1.0,CAR,Interception,-35.0,"1,10",44.0
11,2.0,6.0,0.0,1.0,CAR,Interception,-35.0,"2,6",40.0
0,1.0,10.0,1.0,1.0,CHI,Fumble,-5.0,"1,10",55.0
1,1.0,10.0,0.0,1.0,CHI,Fumble,-5.0,"1,10",44.0
3,2.0,17.0,0.0,1.0,CHI,Fumble,-5.0,"2,17",51.0
0,1.0,10.0,0.0,1.0,CAR,End of Half,11.0,"1,10",39.0
1,2.0,4.0,0.0,1.0,CAR,End of Half,11.0,"2,4",33.0
1,1.0,10.0,0.0,1.0,CHI,Punt,-7.0,"1,10",57.0
2,2.0,9.0,0.0,1.0,CHI,Punt,-7.0,"2,9",56.0
3,3.0,7.0,0.0,1.0,CHI,Punt,-7.0,"3,7",54.0
4,4.0,2.0,0.0,1.0,CHI,Punt,-7.0,"4,2",49.0
0,1.0,10.0,1.0,1.0,CAR,Field Goal,-44.0,"1,10",94.0
1,1.0,10.0,1.0,1.0,CAR,Field Goal,-44.0,"1,10",76.0
2,2.0,11.0,1.0,1.0,CAR,Field Goal,-44.0,"2,11",77.0
3,1.0,10.0,1.0,1.0,CAR,Field Goal,-44.0,"1,10",52.0
4,2.0,11.0,1.0,1.0,CAR,Field Goal,-44.0,"2,11",53.0
5,3.0,10.0,1.0,1.0,CAR,Field Goal,-44.0,"3,10",52.0
6,1.0,10.0,1.0,1.0,CAR,Field Goal,-44.0,"1,10",37.0
7,1.0,10.0,1.0,1.0,CAR,Field Goal,-44.0,"1,10",20.0
8,2.0,9.0,1.0,1.0,CAR,Field Goal,-44.0,"2,9",19.0
9,1.0,9.0,0.0,1.0,CAR,Field Goal,-44.0,"1,9",9.0
10,2.0,4.0,0.0,1.0,CAR,Field Goal,-44.0,"2,4",4.0
11,3.0,4.0,0.0,1.0,CAR,Field Goal,-44.0,"3,4",4.0
12,4.0,4.0,0.0,1.0,CAR,Field Goal,-44.0,"4,4",4.0
2,1.0,10.0,0.0,1.0,CHI,Punt,-9.0,"1,10",59.0
3,2.0,10.0,0.0,1.0,CHI,Punt,-9.0,"2,10",59.0
4,3.0,6.0,0.0,1.0,CHI,Punt,-9.0,"3,6",55.0
5,4.0,6.0,0.0,1.0,CHI,Punt,-9.0,"4,6",55.0
0,1.0,10.0,1.0,1.0,CAR,Field Goal,-38.0,"1,10",88.0
1,2.0,4.0,1.0,1.0,CAR,Field Goal,-38.0,"2,4",82.0
2,3.0,1.0,1.0,1.0,CAR,Field Goal,-38.0,"3,1",79.0
3,1.0,10.0,1.0,1.0,CAR,Field Goal,-38.0,"1,10",72.0
4,1.0,10.0,0.0,1.0,CAR,Field Goal,-38.0,"1,10",25.0
5,2.0,10.0,0.0,1.0,CAR,Field Goal,-38.0,"2,10",25.0
6,3.0,10.0,0.0,1.0,CAR,Field Goal,-38.0,"3,10",25.0
7,4.0,10.0,0.0,1.0,CAR,Field Goal,-38.0,"4,10",25.0
1,1.0,10.0,1.0,1.0,CHI,Missed FG,-16.0,"1,10",66.0
2,2.0,12.0,1.0,1.0,CHI,Missed FG,-16.0,"2,12",68.0
3,1.0,10.0,1.0,1.0,CHI,Missed FG,-16.0,"1,10",44.0
5,1.0,10.0,1.0,1.0,CHI,Missed FG,-16.0,"1,10",33.0
6,1.0,10.0,0.0,1.0,CHI,Missed FG,-16.0,"1,10",20.0
7,2.0,9.0,0.0,1.0,CHI,Missed FG,-16.0,"2,9",19.0
8,3.0,12.0,0.0,1.0,CHI,Missed FG,-16.0,"3,12",22.0
9,3.0,17.0,0.0,1.0,CHI,Missed FG,-16.0,"3,17",27.0
11,4.0,5.0,0.0,1.0,CHI,Missed FG,-16.0,"4,5",15.0
0,1.0,10.0,0.0,1.0,CAR,Punt,-27.0,"1,10",77.0
1,2.0,2.0,0.0,1.0,CAR,Punt,-27.0,"2,2",69.0
2,3.0,1.0,0.0,1.0,CAR,Punt,-27.0,"3,1",68.0
3,4.0,1.0,0.0,1.0,CAR,Punt,-27.0,"4,1",68.0
0,1.0,10.0,1.0,1.0,CHI,Touchdown,12.0,"1,10",38.0
2,2.0,10.0,1.0,1.0,CHI,Touchdown,12.0,"2,10",38.0
3,3.0,8.0,1.0,1.0,CHI,Touchdown,12.0,"3,8",36.0
4,1.0,10.0,1.0,1.0,CHI,Touchdown,12.0,"1,10",25.0
5,2.0,8.0,1.0,1.0,CHI,Touchdown,12.0,"2,8",23.0
6,1.0,10.0,1.0,1.0,CHI,Touchdown,12.0,"1,10",14.0
7,2.0,8.0,1.0,1.0,CHI,Touchdown,12.0,"2,8",12.0
1,1.0,10.0,0.0,1.0,CAR,Interception,-30.0,"1,10",80.0
1,1.0,10.0,1.0,1.0,CAR,Field Goal,-30.0,"1,10",80.0
2,2.0,9.0,1.0,1.0,CAR,Field Goal,-30.0,"2,9",79.0
3,1.0,10.0,1.0,1.0,CAR,Field Goal,-30.0,"1,10",64.0
4,2.0,3.0,1.0,1.0,CAR,Field Goal,-30.0,"2,3",57.0
5,3.0,1.0,1.0,1.0,CAR,Field Goal,-30.0,"3,1",55.0
6,1.0,10.0,1.0,1.0,CAR,Field Goal,-30.0,"1,10",39.0
7,2.0,2.0,1.0,1.0,CAR,Field Goal,-30.0,"2,2",31.0
8,3.0,3.0,1.0,1.0,CAR,Field Goal,-30.0,"3,3",32.0
9,1.0,10.0,0.0,1.0,CAR,Field Goal,-30.0,"1,10",29.0
11,2.0,8.0,0.0,1.0,CAR,Field Goal,-30.0,"2,8",27.0
12,3.0,8.0,0.0,1.0,CAR,Field Goal,-30.0,"3,8",27.0
13,4.0,8.0,0.0,1.0,CAR,Field Goal,-30.0,"4,8",27.0
1,1.0,10.0,1.0,1.0,DET,Punt,-30.0,"1,10",80.0
2,2.0,10.0,1.0,1.0,DET,Punt,-30.0,"2,10",80.0
3,3.0,7.0,1.0,1.0,DET,Punt,-30.0,"3,7",77.0
4,1.0,10.0,0.0,1.0,DET,Punt,-30.0,"1,10",68.0
5,2.0,10.0,0.0,1.0,DET,Punt,-30.0,"2,10",68.0
6,3.0,7.0,0.0,1.0,DET,Punt,-30.0,"3,7",65.0
7,4.0,4.0,0.0,1.0,DET,Punt,-30.0,"4,4",62.0
0,1.0,10.0,1.0,1.0,SEA,Field Goal,-27.0,"1,10",77.0
1,1.0,10.0,1.0,1.0,SEA,Field Goal,-27.0,"1,10",59.0
2,2.0,10.0,1.0,1.0,SEA,Field Goal,-27.0,"2,10",59.0
3,1.0,10.0,1.0,1.0,SEA,Field Goal,-27.0,"1,10",54.0
4,2.0,12.0,1.0,1.0,SEA,Field Goal,-27.0,"2,12",56.0
5,3.0,15.0,1.0,1.0,SEA,Field Goal,-27.0,"3,15",59.0
6,4.0,5.0,1.0,1.0,SEA,Field Goal,-27.0,"4,5",49.0
7,1.0,10.0,1.0,1.0,SEA,Field Goal,-27.0,"1,10",44.0
8,1.0,5.0,1.0,1.0,SEA,Field Goal,-27.0,"1,5",39.0
9,2.0,4.0,1.0,1.0,SEA,Field Goal,-27.0,"2,4",38.0
10,1.0,10.0,1.0,1.0,SEA,Field Goal,-27.0,"1,10",33.0
11,2.0,4.0,1.0,1.0,SEA,Field Goal,-27.0,"2,4",27.0
12,1.0,10.0,0.0,1.0,SEA,Field Goal,-27.0,"1,10",13.0
13,2.0,4.0,0.0,1.0,SEA,Field Goal,-27.0,"2,4",7.0
14,3.0,7.0,0.0,1.0,SEA,Field Goal,-27.0,"3,7",10.0
15,4.0,2.0,0.0,1.0,SEA,Field Goal,-27.0,"4,2",5.0
1,1.0,10.0,1.0,1.0,DET,Touchdown,-32.0,"1,10",82.0
2,2.0,7.0,1.0,1.0,DET,Touchdown,-32.0,"2,7",79.0
3,3.0,2.0,1.0,1.0,DET,Touchdown,-32.0,"3,2",74.0
4,1.0,10.0,1.0,1.0,DET,Touchdown,-32.0,"1,10",70.0
5,2.0,4.0,1.0,1.0,DET,Touchdown,-32.0,"2,4",64.0
6,1.0,10.0,1.0,1.0,DET,Touchdown,-32.0,"1,10",48.0
7,1.0,10.0,1.0,1.0,DET,Touchdown,-32.0,"1,10",29.0
8,1.0,9.0,1.0,1.0,DET,Touchdown,-32.0,"1,9",9.0
9,2.0,6.0,1.0,1.0,DET,Touchdown,-32.0,"2,6",6.0
1,1.0,10.0,1.0,1.0,SEA,Touchdown,-27.0,"1,10",77.0
1,1.0,10.0,0.0,1.0,DET,Punt,-30.0,"1,10",80.0
2,2.0,22.0,0.0,1.0,DET,Punt,-30.0,"2,22",92.0
3,3.0,19.0,0.0,1.0,DET,Punt,-30.0,"3,19",89.0
4,3.0,24.0,0.0,1.0,DET,Punt,-30.0,"3,24",94.0
5,4.0,12.0,0.0,1.0,DET,Punt,-30.0,"4,12",82.0
0,1.0,10.0,1.0,1.0,SEA,Touchdown,-6.0,"1,10",56.0
1,1.0,10.0,1.0,1.0,SEA,Touchdown,-6.0,"1,10",15.0
2,2.0,4.0,1.0,1.0,SEA,Touchdown,-6.0,"2,4",9.0
3,3.0,4.0,1.0,1.0,SEA,Touchdown,-6.0,"3,4",9.0
1,1.0,10.0,1.0,1.0,DET,Touchdown,-30.0,"1,10",80.0
2,1.0,10.0,1.0,1.0,DET,Touchdown,-30.0,"1,10",66.0
3,2.0,7.0,1.0,1.0,DET,Touchdown,-30.0,"2,7",63.0
4,1.0,10.0,1.0,1.0,DET,Touchdown,-30.0,"1,10",45.0
5,2.0,11.0,1.0,1.0,DET,Touchdown,-30.0,"2,11",46.0
6,3.0,11.0,1.0,1.0,DET,Touchdown,-30.0,"3,11",46.0
1,1.0,10.0,0.0,1.0,SEA,Punt,-33.0,"1,10",83.0
2,2.0,3.0,0.0,1.0,SEA,Punt,-33.0,"2,3",76.0
4,3.0,4.0,0.0,1.0,SEA,Punt,-33.0,"3,4",77.0
5,4.0,4.0,0.0,1.0,SEA,Punt,-33.0,"4,4",77.0
0,1.0,10.0,0.0,1.0,DET,Punt,-31.0,"1,10",81.0
1,2.0,10.0,0.0,1.0,DET,Punt,-31.0,"2,10",81.0
2,3.0,10.0,0.0,1.0,DET,Punt,-31.0,"3,10",81.0
3,4.0,3.0,0.0,1.0,DET,Punt,-31.0,"4,3",74.0
0,1.0,10.0,0.0,1.0,SEA,Punt,-5.0,"1,10",55.0
1,2.0,8.0,0.0,1.0,SEA,Punt,-5.0,"2,8",53.0
2,3.0,5.0,0.0,1.0,SEA,Punt,-5.0,"3,5",50.0
3,4.0,1.0,0.0,1.0,SEA,Punt,-5.0,"4,1",46.0
0,1.0,10.0,1.0,1.0,DET,Punt,-46.0,"1,10",96.0
1,2.0,9.0,1.0,1.0,DET,Punt,-46.0,"2,9",95.0
2,1.0,10.0,1.0,1.0,DET,Punt,-46.0,"1,10",84.0
3,2.0,8.0,1.0,1.0,DET,Punt,-46.0,"2,8",82.0
4,3.0,1.0,1.0,1.0,DET,Punt,-46.0,"3,1",75.0
5,1.0,10.0,0.0,1.0,DET,Punt,-46.0,"1,10",65.0
6,2.0,6.0,0.0,1.0,DET,Punt,-46.0,"2,6",61.0
7,3.0,6.0,0.0,1.0,DET,Punt,-46.0,"3,6",61.0
8,4.0,6.0,0.0,1.0,DET,Punt,-46.0,"4,6",61.0
0,1.0,10.0,1.0,1.0,SEA,Missed FG,-30.0,"1,10",80.0
1,1.0,10.0,1.0,1.0,SEA,Missed FG,-30.0,"1,10",69.0
3,1.0,10.0,1.0,1.0,SEA,Missed FG,-30.0,"1,10",57.0
4,2.0,3.0,1.0,1.0,SEA,Missed FG,-30.0,"2,3",50.0
7,1.0,10.0,0.0,1.0,SEA,Missed FG,-30.0,"1,10",41.0
10,2.0,12.0,0.0,1.0,SEA,Missed FG,-30.0,"2,12",43.0
11,3.0,12.0,0.0,1.0,SEA,Missed FG,-30.0,"3,12",43.0
1,1.0,10.0,1.0,1.0,SEA,Punt,-30.0,"1,10",80.0
2,1.0,10.0,1.0,1.0,SEA,Punt,-30.0,"1,10",67.0
3,2.0,7.0,1.0,1.0,SEA,Punt,-30.0,"2,7",64.0
4,1.0,10.0,0.0,1.0,SEA,Punt,-30.0,"1,10",57.0
5,2.0,9.0,0.0,1.0,SEA,Punt,-30.0,"2,9",56.0
6,3.0,9.0,0.0,1.0,SEA,Punt,-30.0,"3,9",56.0
7,4.0,9.0,0.0,1.0,SEA,Punt,-30.0,"4,9",56.0
0,1.0,10.0,1.0,1.0,DET,Interception,-33.0,"1,10",83.0
1,2.0,19.0,1.0,1.0,DET,Interception,-33.0,"2,19",92.0
2,3.0,11.0,1.0,1.0,DET,Interception,-33.0,"3,11",84.0
3,1.0,10.0,1.0,1.0,DET,Interception,-33.0,"1,10",72.0
4,2.0,5.0,1.0,1.0,DET,Interception,-33.0,"2,5",67.0
5,1.0,10.0,1.0,1.0,DET,Interception,-33.0,"1,10",57.0
6,2.0,8.0,1.0,1.0,DET,Interception,-33.0,"2,8",55.0
7,3.0,8.0,1.0,1.0,DET,Interception,-33.0,"3,8",55.0
8,1.0,10.0,1.0,1.0,DET,Interception,-33.0,"1,10",47.0
9,2.0,8.0,1.0,1.0,DET,Interception,-33.0,"2,8",45.0
10,3.0,8.0,1.0,1.0,DET,Interception,-33.0,"3,8",45.0
11,1.0,10.0,0.0,1.0,DET,Interception,-33.0,"1,10",36.0
12,2.0,3.0,0.0,1.0,DET,Interception,-33.0,"2,3",29.0
0,1.0,10.0,1.0,1.0,SEA,Interception,-47.0,"1,10",97.0
1,2.0,11.0,1.0,1.0,SEA,Interception,-47.0,"2,11",98.0
2,3.0,5.0,1.0,1.0,SEA,Interception,-47.0,"3,5",92.0
3,1.0,10.0,1.0,1.0,SEA,Interception,-47.0,"1,10",76.0
4,2.0,7.0,1.0,1.0,SEA,Interception,-47.0,"2,7",73.0
5,1.0,10.0,0.0,1.0,SEA,Interception,-47.0,"1,10",64.0
0,1.0,10.0,1.0,1.0,DET,Touchdown,-6.0,"1,10",56.0
1,1.0,10.0,1.0,1.0,DET,Touchdown,-6.0,"1,10",31.0
2,2.0,5.0,1.0,1.0,DET,Touchdown,-6.0,"2,5",26.0
4,1.0,10.0,1.0,1.0,DET,Touchdown,-6.0,"1,10",17.0
5,2.0,7.0,1.0,1.0,DET,Touchdown,-6.0,"2,7",14.0
6,3.0,4.0,1.0,1.0,DET,Touchdown,-6.0,"3,4",11.0
7,1.0,2.0,1.0,1.0,DET,Touchdown,-6.0,"1,2",2.0
8,2.0,1.0,1.0,1.0,DET,Touchdown,-6.0,"2,1",1.0
9,3.0,1.0,1.0,1.0,DET,Touchdown,-6.0,"3,1",1.0
1,1.0,10.0,1.0,1.0,SEA,Touchdown,-37.0,"1,10",87.0
2,2.0,1.0,1.0,1.0,SEA,Touchdown,-37.0,"2,1",78.0
3,3.0,5.0,1.0,1.0,SEA,Touchdown,-37.0,"3,5",82.0
4,3.0,10.0,1.0,1.0,SEA,Touchdown,-37.0,"3,10",87.0
5,1.0,10.0,1.0,1.0,SEA,Touchdown,-37.0,"1,10",69.0
6,2.0,1.0,1.0,1.0,SEA,Touchdown,-37.0,"2,1",60.0
7,1.0,10.0,1.0,1.0,SEA,Touchdown,-37.0,"1,10",58.0
8,1.0,10.0,1.0,1.0,SEA,Touchdown,-37.0,"1,10",40.0
9,2.0,10.0,1.0,1.0,SEA,Touchdown,-37.0,"2,10",40.0
10,3.0,2.0,1.0,1.0,SEA,Touchdown,-37.0,"3,2",32.0
12,4.0,2.0,1.0,1.0,SEA,Touchdown,-37.0,"4,2",32.0
13,1.0,10.0,1.0,1.0,SEA,Touchdown,-37.0,"1,10",26.0
14,1.0,10.0,1.0,1.0,SEA,Touchdown,-37.0,"1,10",16.0
1,1.0,10.0,1.0,1.0,DET,Touchdown,-30.0,"1,10",80.0
2,1.0,10.0,1.0,1.0,DET,Touchdown,-30.0,"1,10",65.0
3,2.0,10.0,1.0,1.0,DET,Touchdown,-30.0,"2,10",65.0
4,3.0,5.0,1.0,1.0,DET,Touchdown,-30.0,"3,5",60.0
5,1.0,10.0,1.0,1.0,DET,Touchdown,-30.0,"1,10",54.0
6,2.0,4.0,1.0,1.0,DET,Touchdown,-30.0,"2,4",48.0
7,1.0,10.0,1.0,1.0,DET,Touchdown,-30.0,"1,10",41.0
9,2.0,5.0,1.0,1.0,DET,Touchdown,-30.0,"2,5",36.0
10,1.0,10.0,1.0,1.0,DET,Touchdown,-30.0,"1,10",25.0
11,2.0,5.0,1.0,1.0,DET,Touchdown,-30.0,"2,5",20.0
13,1.0,10.0,1.0,1.0,DET,Touchdown,-30.0,"1,10",12.0
14,2.0,10.0,1.0,1.0,DET,Touchdown,-30.0,"2,10",12.0
15,3.0,10.0,1.0,1.0,DET,Touchdown,-30.0,"3,10",12.0
16,1.0,1.0,1.0,1.0,DET,Touchdown,-30.0,"1,1",1.0
17,2.0,1.0,1.0,1.0,DET,Touchdown,-30.0,"2,1",1.0
18,3.0,1.0,1.0,1.0,DET,Touchdown,-30.0,"3,1",1.0
1,1.0,10.0,1.0,1.0,PIT,Touchdown,-26.0,"1,10",76.0
2,2.0,5.0,1.0,1.0,PIT,Touchdown,-26.0,"2,5",71.0
3,1.0,10.0,1.0,1.0,PIT,Touchdown,-26.0,"1,10",46.0
4,2.0,6.0,1.0,1.0,PIT,Touchdown,-26.0,"2,6",42.0
5,1.0,10.0,1.0,1.0,PIT,Touchdown,-26.0,"1,10",34.0
6,2.0,7.0,1.0,1.0,PIT,Touchdown,-26.0,"2,7",31.0
7,3.0,7.0,1.0,1.0,PIT,Touchdown,-26.0,"3,7",31.0
8,1.0,10.0,1.0,1.0,PIT,Touchdown,-26.0,"1,10",16.0
9,1.0,5.0,1.0,1.0,PIT,Touchdown,-26.0,"1,5",5.0
10,2.0,3.0,1.0,1.0,PIT,Touchdown,-26.0,"2,3",3.0
11,3.0,1.0,1.0,1.0,PIT,Touchdown,-26.0,"3,1",1.0
12,4.0,1.0,1.0,1.0,PIT,Touchdown,-26.0,"4,1",1.0
1,1.0,10.0,0.0,1.0,WAS,Punt,-31.0,"1,10",81.0
2,2.0,1.0,0.0,1.0,WAS,Punt,-31.0,"2,1",72.0
3,3.0,1.0,0.0,1.0,WAS,Punt,-31.0,"3,1",72.0
4,4.0,4.0,0.0,1.0,WAS,Punt,-31.0,"4,4",75.0
0,1.0,10.0,1.0,1.0,PIT,Field Goal,-22.0,"1,10",72.0
1,1.0,10.0,0.0,1.0,PIT,Field Goal,-22.0,"1,10",38.0
2,2.0,17.0,0.0,1.0,PIT,Field Goal,-22.0,"2,17",45.0
3,3.0,15.0,0.0,1.0,PIT,Field Goal,-22.0,"3,15",43.0
4,4.0,2.0,0.0,1.0,PIT,Field Goal,-22.0,"4,2",30.0
1,1.0,10.0,1.0,1.0,WAS,Touchdown,-30.0,"1,10",80.0
2,1.0,10.0,1.0,1.0,WAS,Touchdown,-30.0,"1,10",68.0
3,1.0,10.0,1.0,1.0,WAS,Touchdown,-30.0,"1,10",37.0
4,1.0,10.0,1.0,1.0,WAS,Touchdown,-30.0,"1,10",27.0
5,2.0,5.0,1.0,1.0,WAS,Touchdown,-30.0,"2,5",22.0
6,3.0,5.0,1.0,1.0,WAS,Touchdown,-30.0,"3,5",22.0
8,1.0,10.0,1.0,1.0,WAS,Touchdown,-30.0,"1,10",14.0
9,2.0,10.0,1.0,1.0,WAS,Touchdown,-30.0,"2,10",14.0
10,3.0,4.0,1.0,1.0,WAS,Touchdown,-30.0,"3,4",8.0
11,1.0,3.0,1.0,1.0,WAS,Touchdown,-30.0,"1,3",3.0
12,1.0,8.0,1.0,1.0,WAS,Touchdown,-30.0,"1,8",8.0
13,2.0,5.0,1.0,1.0,WAS,Touchdown,-30.0,"2,5",5.0
14,3.0,5.0,1.0,1.0,WAS,Touchdown,-30.0,"3,5",5.0
15,4.0,2.0,1.0,1.0,WAS,Touchdown,-30.0,"4,2",2.0
1,1.0,10.0,1.0,1.0,PIT,Touchdown,-24.0,"1,10",74.0
2,1.0,10.0,1.0,1.0,PIT,Touchdown,-24.0,"1,10",60.0
3,1.0,5.0,1.0,1.0,PIT,Touchdown,-24.0,"1,5",55.0
4,2.0,5.0,1.0,1.0,PIT,Touchdown,-24.0,"2,5",55.0
5,3.0,2.0,1.0,1.0,PIT,Touchdown,-24.0,"3,2",52.0
6,1.0,10.0,1.0,1.0,PIT,Touchdown,-24.0,"1,10",49.0
7,1.0,10.0,1.0,1.0,PIT,Touchdown,-24.0,"1,10",35.0
8,1.0,10.0,1.0,1.0,PIT,Touchdown,-24.0,"1,10",17.0
9,1.0,7.0,1.0,1.0,PIT,Touchdown,-24.0,"1,7",7.0
10,2.0,7.0,1.0,1.0,PIT,Touchdown,-24.0,"2,7",7.0
11,3.0,7.0,1.0,1.0,PIT,Touchdown,-24.0,"3,7",7.0
1,1.0,10.0,1.0,1.0,WAS,Punt,-25.0,"1,10",75.0
2,2.0,10.0,1.0,1.0,WAS,Punt,-25.0,"2,10",75.0
3,1.0,10.0,0.0,1.0,WAS,Punt,-25.0,"1,10",63.0
4,2.0,10.0,0.0,1.0,WAS,Punt,-25.0,"2,10",63.0
5,3.0,4.0,0.0,1.0,WAS,Punt,-25.0,"3,4",57.0
6,4.0,4.0,0.0,1.0,WAS,Punt,-25.0,"4,4",57.0
0,1.0,10.0,1.0,1.0,PIT,Field Goal,-5.0,"1,10",55.0
1,1.0,10.0,1.0,1.0,PIT,Field Goal,-5.0,"1,10",28.0
2,1.0,10.0,0.0,1.0,PIT,Field Goal,-5.0,"1,10",15.0
3,2.0,7.0,0.0,1.0,PIT,Field Goal,-5.0,"2,7",12.0
4,3.0,7.0,0.0,1.0,PIT,Field Goal,-5.0,"3,7",12.0
7,4.0,4.0,0.0,1.0,PIT,Field Goal,-5.0,"4,4",9.0
1,1.0,10.0,0.0,1.0,WAS,Punt,-27.0,"1,10",77.0
2,2.0,10.0,0.0,1.0,WAS,Punt,-27.0,"2,10",77.0
3,3.0,10.0,0.0,1.0,WAS,Punt,-27.0,"3,10",77.0
4,4.0,10.0,0.0,1.0,WAS,Punt,-27.0,"4,10",77.0
0,1.0,10.0,0.0,1.0,PIT,Punt,9.0,"1,10",41.0
1,2.0,9.0,0.0,1.0,PIT,Punt,9.0,"2,9",40.0
2,3.0,9.0,0.0,1.0,PIT,Punt,9.0,"3,9",40.0
3,4.0,9.0,0.0,1.0,PIT,Punt,9.0,"4,9",40.0
0,1.0,10.0,0.0,1.0,WAS,End of Half,-49.0,"1,10",99.0
2,2.0,9.0,0.0,1.0,WAS,End of Half,-49.0,"2,9",98.0
3,2.0,4.0,0.0,1.0,WAS,End of Half,-49.0,"2,4",93.0
1,1.0,10.0,1.0,1.0,WAS,Field Goal,-29.0,"1,10",79.0
2,1.0,10.0,1.0,1.0,WAS,Field Goal,-29.0,"1,10",42.0
3,2.0,3.0,1.0,1.0,WAS,Field Goal,-29.0,"2,3",35.0
4,1.0,10.0,0.0,1.0,WAS,Field Goal,-29.0,"1,10",30.0
5,2.0,12.0,0.0,1.0,WAS,Field Goal,-29.0,"2,12",32.0
6,3.0,12.0,0.0,1.0,WAS,Field Goal,-29.0,"3,12",32.0
7,4.0,10.0,0.0,1.0,WAS,Field Goal,-29.0,"4,10",30.0
1,1.0,10.0,1.0,1.0,PIT,Touchdown,-30.0,"1,10",80.0
2,1.0,10.0,1.0,1.0,PIT,Touchdown,-30.0,"1,10",68.0
3,2.0,3.0,1.0,1.0,PIT,Touchdown,-30.0,"2,3",61.0
4,1.0,10.0,1.0,1.0,PIT,Touchdown,-30.0,"1,10",51.0
5,2.0,7.0,1.0,1.0,PIT,Touchdown,-30.0,"2,7",48.0
